ParamValue,Train MSE,Test MSE, Exec Time
10,0.20908471534627548,0.2087353363681154,7.464822769165039
15,0.002018545043556093,0.0019809556441395897,3.8384273052215576
20,0.004157909791719578,0.003954529442855418,4.180877685546875
25,0.0010390821071567494,0.0010253228117751165,3.7525675296783447
30,0.0007853865011230063,0.0008051887977483602,5.553248405456543
35,0.0010491357462097343,0.0010445535364009214,5.775315999984741
40,0.0007940584599311838,0.0007552781481505443,4.23704719543457
45,0.0011624722049682857,0.0010786239063538632,5.212674856185913
50,0.0023978442583458062,0.0025223872662742232,5.564561128616333
