ParamValue,Train MSE,Test MSE
1,1.6134501190332666e-05,3.760775124431063e-05
2,1.671405438632565e-05,1.6503039780082373e-05
3,1.4352204828892445e-05,2.1777913135481035e-05
4,8.592176826583068e-06,2.2495902104276937e-05
5,5.992390326418882e-06,2.3059976501055798e-05
6,6.160967271041691e-06,2.3560736344844926e-05
7,4.943109572660968e-06,1.7761117923325677e-05
8,5.226456778793996e-06,1.483564500926022e-05
9,5.36578554866807e-06,1.6265798504079323e-05
10,4.4507265686755946e-06,1.3567793543209017e-05
11,3.984704472187322e-06,1.1580750292693296e-05
12,3.5913663978908597e-06,1.0029142037773545e-05
13,4.105613520246119e-06,1.1464136919574156e-05
14,4.3959400228629735e-06,1.0254626289212796e-05
15,4.357065250924829e-06,1.1428895403474281e-05
16,4.394780398627218e-06,1.2693445958867755e-05
17,4.988108727287938e-06,1.372445500559975e-05
18,4.7679513072531455e-06,1.2649355170608377e-05
19,4.423665268434543e-06,1.902427504199604e-05
20,4.1556401990111075e-06,1.950179847312427e-05
21,4.281453555413248e-06,1.9777733702294006e-05
22,4.364740324799427e-06,2.0488536025348322e-05
23,4.819167167340793e-06,2.1372491259016026e-05
24,4.434151806728282e-06,1.964739630885991e-05
25,4.253026528876163e-06,1.8309551223893753e-05
26,3.974908197024389e-06,1.8547261720562476e-05
27,3.7805932256863675e-06,1.732415374136708e-05
28,3.719804717037807e-06,1.7654954149058145e-05
29,3.6040664636199675e-06,1.805902156282639e-05
30,3.387760005427861e-06,1.6954237592803454e-05
