dataset,1,2,3
Train set,0.006311186351292931,0.0005742816467254277,0.00020300563518244651
Test  set,0.006284817631154815,0.0005851943597529452,0.00020255759413349288
82.61379528045654,90.13297390937805,612.2363522052765
