dataset,1,2,3
Train set,0.0005266023358591209,0.0002562699500565873,0.0002310971417640352
Test  set,0.0005212873728823012,0.0002543853616270636,0.00022476442687491169
106.20946002006531,143.68974423408508,514.4401144981384
