ParamValue,Train MSE,Test MSE
1,7.544930687821858e-07,6.638630252388498e-07
2,2.986137457338886e-06,2.049883071056857e-06
3,0.0003054763556602163,1.2622033151865258e-05
4,0.0001723472922208,7.721674806375005e-06
5,0.00011091664883549299,5.579042762952407e-06
6,8.151671699412844e-05,4.7410130410170366e-06
7,6.133554678889451e-05,4.524623396728093e-06
8,4.704510903565573e-05,3.5366903543008393e-06
9,3.738482378500431e-05,2.8413023558277024e-06
10,3.0735882750097476e-05,2.693423617874798e-06
11,2.601707746572184e-05,2.80890617599503e-06
12,2.243292053257673e-05,2.9707429629010093e-06
13,1.9501352591036404e-05,2.961446470854531e-06
14,1.7463102900274624e-05,3.094829303084001e-06
15,1.5413348522682153e-05,2.9241191865121903e-06
16,1.3803655598247104e-05,2.60521896344786e-06
17,1.2470741256068368e-05,2.3487108647893382e-06
18,1.1237844724882854e-05,2.204159355336064e-06
19,1.0183130914999228e-05,2.063970528478384e-06
20,9.259531651999567e-06,1.906163966975075e-06
21,8.58372549293048e-06,1.9420409466275136e-06
22,7.835547258967076e-06,1.7744130775309154e-06
23,7.275838388117753e-06,1.742581828947557e-06
24,6.799608074176449e-06,1.7348231643045126e-06
25,6.809033681830948e-06,1.67457223886592e-06
26,6.378719749942601e-06,1.6448503188752314e-06
27,6.084172998131363e-06,1.5795531109457939e-06
28,6.0184341422918564e-06,1.6902342649367356e-06
29,5.797179961715574e-06,1.7849207630412472e-06
30,5.575601797554753e-06,1.8515343781183756e-06
