ParamValue,Train MSE,Test MSE
1,6.552713369268064e-06,9.011996904945767e-06
2,5.96551033015391e-06,8.944832756881864e-06
3,1.276400629602352e-05,5.933692232559347e-06
4,8.769343725345174e-06,7.236924226132006e-06
5,6.495703797545509e-06,5.980016456880058e-06
6,5.274068974951348e-06,5.459532759819329e-06
7,4.631669779051428e-06,5.269760518787132e-06
8,3.7611636289507863e-06,4.724169742661691e-06
9,3.5585519457863555e-06,4.6836977486797994e-06
10,3.7779333581356133e-06,7.346858664044989e-06
11,3.724910518075984e-06,6.929468941414932e-06
12,3.551286633304343e-06,6.553890175489243e-06
13,3.4247754771258887e-06,6.304572726561553e-06
14,3.707501381776278e-06,6.043199660664128e-06
15,3.2815503854175046e-06,5.309344194487201e-06
16,3.200762472647917e-06,5.092901499352842e-06
17,2.8878390556245085e-06,4.543523278719256e-06
18,3.032525629130036e-06,4.546016942370979e-06
19,2.935873006211472e-06,4.389226041717367e-06
20,2.8637501632216005e-06,4.324837495359911e-06
21,2.7132394874240458e-06,4.109792211449869e-06
22,2.884089178479613e-06,4.34603526487633e-06
23,2.795997776199195e-06,4.239034780795627e-06
24,3.044608096436201e-06,4.36333725545485e-06
25,2.9405715667281818e-06,4.224266034320456e-06
26,3.004141650180943e-06,4.311129285280217e-06
27,2.845137129025016e-06,4.08231923378369e-06
28,2.778056870342935e-06,4.018551618098971e-06
29,3.044011106528153e-06,4.269363020093104e-06
30,3.0543993230186907e-06,4.765819316118028e-06
