ParamValue,Train MSE,Test MSE, Exec Time
10,0.00719067305817804,0.03124309353823365,4.829354524612427
15,0.01051125463182399,0.013649660576793236,4.256274461746216
20,0.0065018179387691805,0.020544362265771395,3.7598273754119873
25,0.0045493843564409255,0.011233220593404805,4.210155248641968
30,0.002631216068433753,0.0044537716203981595,3.388564348220825
35,0.0016294251548523897,0.015875841478932978,3.146531343460083
40,0.008150373908954324,0.0849737468381606,3.386261463165283
45,0.003939660627700745,0.01953693459264467,4.197476625442505
50,0.006732954736902524,0.03749340021359393,4.107468128204346
