ParamValue,Train MSE,Test MSE
1,0.00823886934389805,0.003885265821293609
2,0.0033045817502483756,0.006407760857962294
3,0.0016885090058866316,0.0019580911043349234
4,0.0028449107292923517,0.0019052397862174466
5,0.0022842653210514087,0.0013465887974871036
6,0.0019478922780259954,0.0013775148550369037
7,0.0016388511705546067,0.001259107094777017
8,0.0013503098324027386,0.001455448939946696
9,0.0013153223183932214,0.0009477348821599835
10,0.0011543061882810244,0.0009065009575326752
11,0.0013462469984612902,0.001048303827041243
12,0.0012179464561141331,0.0008263061888421639
13,0.0011307943964070414,0.0008179368589533768
14,0.001569566480230475,0.0007477923837768729
15,0.0015314417654305813,0.0008139762012800316
16,0.0013304561252727453,0.0008078162417446604
17,0.0013146547866917037,0.0008877298429721144
18,0.0011984047174833435,0.00082592692032479
19,0.001118960752667741,0.0007931144459213457
20,0.0011261585452940841,0.0008314381520061991
21,0.0010875333220965319,0.0009061620580209601
22,0.0010682555675064175,0.0009022338125892172
23,0.001110406359901851,0.0008987726123740561
24,0.0010486363353980831,0.0009356549338688412
25,0.0010865524236795333,0.0009220526288151193
26,0.001079125821487986,0.0009752314543747873
27,0.001062224434191363,0.0009594092585828727
28,0.001052895490456299,0.0009446041868907038
29,0.0010090928678856983,0.0009480570876671563
30,0.0010041302086335492,0.001039525876128052
31,0.001036750091894584,0.0010151862807266335
32,0.0010554102146265066,0.000988181105804808
33,0.00109140193015889,0.0008985788590947044
34,0.0011185144067853005,0.0009407417205972993
35,0.0010843308558695583,0.0009125872496478548
36,0.001088699039676998,0.000916210916837726
37,0.0010300148288237775,0.0009188436717748053
38,0.0010035985281912456,0.0008832074071337467
39,0.0009766777234878558,0.0008720719952062124
40,0.0009875541281500395,0.0008792223882761871
41,0.0010476070432290014,0.0009345916900981028
42,0.0010927250866773232,0.0009131041166757901
43,0.0011027543613732847,0.0009578103463291263
44,0.0011002382696021107,0.0008838080709231185
45,0.0010866841174893159,0.0006764769693776154
46,0.001090668616593639,0.0007195571045506289
47,0.0011649359529641383,0.0007038975509763242
48,0.001136170581412961,0.0006762359635338543
49,0.0010874333015660016,0.0006114822448862872
50,0.00106041823667457,0.0006302760098357553
