ParamValue,Train MSE,Test MSE
1,0.005083889160519075,0.01636606991423788
2,0.006813079247569587,0.012571545548315924
3,0.00472311966128763,0.008528971449678954
4,0.005037126917081745,0.008155388112868272
5,0.004700951676741896,0.0094476307240816
6,0.0049663313663811355,0.005973586044697617
7,0.004593496869019219,0.006459624925857031
8,0.004632808468107994,0.005067698281760934
9,0.0045005623936351605,0.006148256689652734
10,0.004432433725020945,0.006320548973199273
11,0.004425499206125538,0.006430212606244576
12,0.00437363349291101,0.007210867088337902
13,0.004565395398763609,0.0065245475319587075
14,0.004706278214153987,0.006139151292030689
15,0.0046095615239816045,0.006246778498733367
16,0.004675476836639001,0.006043437994183755
17,0.0047495810873822136,0.005961767415393251
18,0.0047762592546069065,0.005550460466827286
19,0.00481552847915936,0.006262716977021309
20,0.004804696050613326,0.006377741374139044
21,0.004609362417743872,0.006588609337103056
22,0.004403961637831746,0.00588428223412574
23,0.004361335765738742,0.0063226623638448585
24,0.004306597446617131,0.006220836524723916
25,0.0041932075643103355,0.006273112423784111
26,0.004114068541047043,0.006496836488175472
27,0.004110468734441033,0.006392844563843251
28,0.004019124986047788,0.006535567748589794
29,0.00402388276765307,0.0066191215401173
30,0.0041223569764747385,0.006404076124361067
31,0.004236081279399462,0.006257001181151317
32,0.004271592876160592,0.006570480969628943
33,0.004322166022399428,0.006582149240643816
34,0.00417955800722349,0.006224166627821474
35,0.004139496575530505,0.006380111222424302
36,0.004081104046300567,0.0061271770305428705
37,0.0041284721427717365,0.005840616348628157
38,0.0040962744416309,0.005995054300077934
39,0.004106961801463233,0.006419035765481797
40,0.0041349045276501024,0.006378457542411407
41,0.004101009378700373,0.006997198150704125
42,0.004143521023609963,0.0071913576437191455
43,0.004199880245593544,0.007069644508332704
44,0.004330034327548902,0.006865221004225897
45,0.004542969086888575,0.00673361404295689
46,0.004582837328441023,0.006759373924825271
47,0.00463497834939369,0.006488974635340296
48,0.004642141913905291,0.006390451366844145
49,0.004694945943305678,0.006161490751183225
50,0.004588822797677409,0.00620511328734845
