ParamValue,Train MSE,Test MSE, Exec Time
10,0.8146892408027466,0.29780558969673615,10.343188047409058
15,0.1782173898164294,0.2272413587303062,19.80552911758423
20,0.32745048362077867,2.8643964478061146,29.549067497253418
25,0.021167573657160946,0.02008265575927579,4.534233570098877
30,0.015286637561468676,0.025110718056641314,4.734626770019531
35,0.023782614493289767,0.017768293361017696,4.248586893081665
40,0.014761656030308597,0.01811383929954719,5.18256688117981
45,0.11530466435615991,60.311941437530415,7.829013109207153
50,0.01292365553092402,0.02019679728142596,5.041849374771118
