ParamValue,Train MSE,Test MSE, Exec Time
2,5.336525723659588e-05,5.523674808727833e-05,1084.0569303035736
3,5.520242667828365e-06,5.5339647944240745e-06,1456.6960878372192
4,3.3316380301692834e-06,4.7186099903078415e-06,1590.1488902568817
5,4.721397032637687e-07,1.8810367461575106e-06,1694.3837745189667
6,5.183308377488883e-07,1.9377710267851966e-06,1736.0344395637512
7,3.5925306903190064e-07,1.7566012941315604e-06,1851.6429336071014
8,7.816018164485963e-08,3.627400141263064e-05,2116.7463808059692
9,5.960525592214716e-08,1.4486050793657758e-06,2535.4533400535583
10,1.0844739633500327e-08,1.4008200219050186e-06,3094.4457547664642
