ParamValue,Train MSE,Test MSE
1,9.98486552418415e-06,4.83917110980334e-06
2,6.164721902951607e-06,4.896371895950589e-06
3,4.772630304524008e-06,3.841433517501124e-06
4,3.8001761325058352e-06,3.0265890899969244e-06
5,3.910590297001036e-06,3.1865765127873023e-06
6,4.047435553702242e-06,3.0190027464367774e-06
7,4.69497419451838e-06,3.734935347502391e-06
8,5.2188449877212136e-06,4.3038681596447435e-06
9,4.813804472587491e-06,3.752499524649346e-06
10,4.425386855825281e-06,3.438315797147571e-06
11,4.184876436215053e-06,3.2324699419846628e-06
12,4.175828291167273e-06,3.2581645758954023e-06
13,3.950847355371414e-06,3.0677814008823656e-06
14,3.84065695718768e-06,2.993920883597815e-06
15,3.608523165397882e-06,2.810632320087633e-06
16,3.3744878687436306e-06,2.7034518424536866e-06
17,3.3532193884859694e-06,2.6018998831558987e-06
18,3.280377796583694e-06,2.4579910411435107e-06
19,3.187497978464934e-06,2.387320005656164e-06
20,3.1748818789376684e-06,2.2987544519883455e-06
21,3.118133189800312e-06,2.2595303987247537e-06
22,3.1164806486155196e-06,2.2828301687857553e-06
23,3.1568345934771553e-06,2.3362661717567805e-06
24,3.033360313245167e-06,2.2137030106300466e-06
25,3.6148616219583465e-06,2.3772389147772127e-06
26,3.7570349470982258e-06,2.5171403108454235e-06
27,3.7634432652972827e-06,2.5356268316214905e-06
28,3.665506478497245e-06,2.485596605258636e-06
29,3.4482786465807266e-06,2.3641120574205285e-06
30,3.4509245368699087e-06,2.4090877521133415e-06
