ParamValue,Train MSE,Test MSE, Exec Time
2,6.876543345971456e-05,7.103323605389678e-05,487.8612825870514
3,2.59855207327624e-05,2.716034627328912e-05,707.472024679184
4,2.0839051540648293e-06,2.211518070324009e-06,854.7786881923676
5,6.455439060061603e-07,7.022743341049747e-07,967.0212361812592
6,2.9836389972350763e-07,3.4618025350358085e-07,1125.2873408794403
7,1.2624317602078161e-07,1.2102670601054933e-07,1280.1297245025635
8,1.0301728269293713e-07,1.1168164216385183e-07,1552.0009829998016
9,5.900810670848939e-08,6.479041037816197e-08,2052.761299610138
10,1.9606943863587822e-08,1.0612668123901654e-07,3043.014161348343
