ParamValue,Train MSE,Test MSE
1,2.378933938484728e-05,2.6361378840599926e-05
2,2.5018724875291034e-05,1.7927765799971023e-05
3,1.188634528652055e-05,8.840135323571403e-06
4,7.411257400059104e-06,5.209099948348835e-06
5,5.569281893069654e-06,4.279996077276825e-06
6,4.7975514542330195e-06,3.571871000637586e-06
7,4.0693380408608236e-06,3.258096699020661e-06
8,5.063123837758633e-06,4.648693668491411e-06
9,4.71556828691137e-06,4.528515434788902e-06
10,4.885333930903782e-06,4.902079303794605e-06
11,4.403779658834151e-06,4.501693691631274e-06
12,4.0298565471508364e-06,4.186283675847302e-06
13,4.384429558886452e-06,4.669390601457623e-06
14,3.9653675109442785e-06,4.142446941863795e-06
15,3.886980646225804e-06,4.138571622631461e-06
16,4.004697558351626e-06,4.1164831083744525e-06
17,3.927529001057497e-06,3.9840841907014374e-06
18,3.605396003719751e-06,3.6719245983511485e-06
19,3.4514558184128455e-06,3.3239719513599656e-06
20,3.812681464551625e-06,3.7544081792638013e-06
21,3.592167080368146e-06,3.5687951108558047e-06
22,3.505732748698432e-06,3.5265274131196458e-06
23,3.740666727471378e-06,3.843147518679366e-06
24,3.4959347607522086e-06,3.583252334329819e-06
25,3.5492546519364733e-06,3.480620484075483e-06
26,3.970511034677251e-06,3.967169953998733e-06
27,4.1509357495069606e-06,4.14932606302774e-06
28,4.005702478511161e-06,4.039921227564415e-06
29,3.956945258225467e-06,4.028337398201958e-06
30,4.1812764230709405e-06,4.2446787002522985e-06
