ParamValue,Train MSE,Test MSE
1,1.0383697945645428e-05,9.613211779696249e-06
2,4.06634575288135e-06,3.030791182509461e-06
3,3.073833049233946e-06,2.86972966535995e-06
4,2.566534736259967e-06,2.6723086987368897e-06
5,3.959882273273331e-06,3.502282984244035e-06
6,4.475490680880189e-06,4.4596986085617165e-06
7,3.920138906132721e-06,4.060602403018031e-06
8,4.310604188459611e-06,4.7638273984167865e-06
9,3.5969258864203887e-06,3.939651865182755e-06
10,3.3938180777141354e-06,3.823984893371816e-06
11,2.9774386023496265e-06,3.364218734070707e-06
12,3.126397771783294e-06,3.5658893996633422e-06
13,3.4065234167888013e-06,3.910006150895392e-06
14,3.6771043324268385e-06,4.111288238292337e-06
15,3.872738280248615e-06,4.497217048037684e-06
16,3.5034153690458714e-06,4.040280336787646e-06
17,3.5978953462385124e-06,4.144750019105524e-06
18,3.261599220854874e-06,3.74401749973639e-06
19,3.184586755369383e-06,3.531299219728292e-06
20,3.129612017840349e-06,3.4265588099681374e-06
21,3.409708729298176e-06,3.7654552060536847e-06
22,3.312530502521076e-06,3.6132255501955775e-06
23,3.229417870308233e-06,3.5447467670051746e-06
24,3.1611669804580246e-06,3.5086941395807304e-06
25,3.3813665081256844e-06,3.6965948202256773e-06
26,3.7040087089573703e-06,3.873366683256805e-06
27,3.7530666482019414e-06,3.924430404073815e-06
28,3.886941322224663e-06,4.096419589408639e-06
29,4.073118694987547e-06,4.2835766170103975e-06
30,4.0097656402769315e-06,4.2268540643814845e-06
