ParamValue,Train MSE,Test MSE
1,9.919925635826495e-06,2.2819275172199998e-05
2,4.941763205171693e-06,8.56883907952572e-06
3,4.193090345458714e-06,6.1891017373182485e-06
4,2.693231096041332e-06,4.137318528847405e-06
5,3.4616413904832416e-06,4.057267805736505e-06
6,2.929164699927972e-06,3.2691510450311964e-06
7,2.781634993927123e-06,3.050826162018354e-06
8,2.76668763328906e-06,2.9205525764019035e-06
9,2.766276607528816e-06,2.523812571132605e-06
10,3.334124023832027e-06,3.0177896692244966e-06
11,4.037370848641084e-06,3.793389843584528e-06
12,3.65872046523954e-06,3.5698720876068614e-06
13,3.922139962081439e-06,3.7393108830383597e-06
14,3.89054794954174e-06,3.751945388683814e-06
15,4.121811605202255e-06,3.8020845301136557e-06
16,3.930737801284333e-06,3.6619451481959186e-06
17,3.801328965129568e-06,3.630911610159697e-06
18,3.6789525708210574e-06,3.552186536790439e-06
19,3.554881097689781e-06,3.483713865928617e-06
20,3.3545790857927634e-06,3.1894337197581766e-06
21,3.084201742093976e-06,3.1239448966413383e-06
22,3.0469434106385584e-06,3.1221037135701463e-06
23,3.1317197603973077e-06,3.133512486951161e-06
24,2.9447539802041753e-06,2.95229278370269e-06
25,2.7540134793574844e-06,2.7568953412382917e-06
26,2.7071778044889706e-06,2.7464771657941658e-06
27,2.712304931310842e-06,2.6568822848352546e-06
28,2.928914624514022e-06,2.8405387268830325e-06
29,2.986524365551553e-06,2.921559529571433e-06
30,2.969041692775431e-06,2.925041187935182e-06
