ParamValue,Train MSE,Test MSE
1,3.280438511435823e-05,3.6542434128503e-05
2,1.8666123650788834e-05,1.0050291535471747e-05
3,9.756842567063978e-06,5.73617145488551e-06
4,8.745240709420442e-06,0.0713296887672119
5,6.430792151103326e-06,0.045651773318683975
6,6.820615739635989e-06,0.031702846357731726
7,7.260213837398098e-06,0.0232923646090155
8,6.275050917465205e-06,0.017753994561546308
9,6.166827557468519e-06,0.014028126857681553
10,0.01488677952919068,0.08175204322717132
11,0.012303453628036394,0.0675639647794484
12,0.010339875351532442,0.05677285626017525
13,0.00881059561247763,0.04837477226823914
14,0.007597350200970666,0.041711186816419325
15,0.006618395909570303,0.03633531545803183
16,0.005816971211062208,0.03193397928781754
17,0.005152962388850039,0.028287739416291292
18,0.0045964938001974475,0.025232154309325565
19,0.004125509063711185,0.02264615138151575
20,0.003723492643719225,0.02043836121815929
21,0.0033806791032046602,0.01857140523724644
22,0.003080567977527624,0.016921679743243902
23,0.002818807426989474,0.015481920018124238
24,0.002589521974295017,0.014218691941682089
25,0.002386645489016511,0.013104060178856656
26,0.0022066226035863624,0.01211546892490096
27,0.0020464008887990533,0.01123484519953412
28,0.0019036085548028412,0.010447361103047397
29,0.0017746767700592382,0.009739359075650779
30,0.001658675059194312,0.009101056695808008
