ParamValue,Train MSE,Test MSE, Exec Time
10,0.4721255366252267,0.47976723502390106,7.813875436782837
15,14.535119670970552,13.398422737830648,11.66956114768982
20,0.001188434049050935,0.001198425940244876,3.7459988594055176
25,0.005498051246614643,0.005341234385399129,4.530488967895508
30,0.0011796706467250705,0.0011434949092802296,4.184651851654053
35,0.0009603533742794036,0.0009255498124734976,4.298305511474609
40,0.0011864995817133898,0.0010997877752622106,4.7303712368011475
45,0.0005144558524812941,0.0005005631786589892,4.927020788192749
50,0.014799261404800538,0.014105661436920127,4.775754928588867
