ParamValue,Train MSE,Test MSE
1,6.746521346661915e-06,7.192411476546613e-06
2,3.033442470759575e-06,3.5403969287563825e-06
3,2.812388231274534e-06,3.030674397863036e-06
4,2.7730335734042233e-06,3.3582055580634368e-06
5,2.963651168289015e-06,3.3939290708511606e-06
6,2.371939443730611e-06,2.722519772488894e-06
7,3.009553476178594e-06,6.23987630811068e-06
8,2.4935493220922007e-06,5.0154230469143e-06
9,2.5936070099721778e-06,4.6530771337649355e-06
10,2.1224913987318754e-06,3.7909210072927707e-06
11,2.303513998437073e-06,3.763295927149169e-06
12,2.5515957807549814e-06,3.821175689153902e-06
13,2.5121412539023617e-06,3.5935912193582363e-06
14,2.427349303471502e-06,3.43119886661113e-06
15,2.4938765375944946e-06,3.3189204566365603e-06
16,2.4943257279481698e-06,3.279909017868719e-06
17,2.7080524924956756e-06,3.470768595605452e-06
18,2.865523417841761e-06,3.605397807411567e-06
19,2.8424815743344062e-06,3.563650100626183e-06
20,2.734721314098647e-06,3.5169121940213975e-06
21,2.669960560153186e-06,3.427053181101326e-06
22,2.7814474709293847e-06,3.414006256498734e-06
23,2.9284554664088946e-06,3.5290744670001504e-06
24,3.5849394936785087e-06,2.7436817268353415e-05
25,3.5182870327681846e-06,2.5391896608329914e-05
26,3.4366630438457013e-06,2.370198084956786e-05
27,1.1970099817813558e-05,2.221219964228912e-05
28,1.1252507754017725e-05,2.081391966574242e-05
29,1.0649740523712962e-05,1.959335981105173e-05
30,1.0112079994577428e-05,1.8501097339408724e-05
