ParamValue,Train MSE,Test MSE
1,3.245602382798835e-05,0.00016766980957813387
2,1.5204295046021874e-05,0.00010186897646345103
3,8.160791443646639e-06,4.648553280880724e-05
4,5.23204595747278e-06,2.6658023219443818e-05
5,6.0349048979801974e-06,3.431338028894028e-05
6,4.683538668826625e-06,2.4330293621765176e-05
7,4.0045274362969794e-06,1.8359596340274357e-05
8,3.5252645948288082e-06,1.4437912330621778e-05
9,4.190353231780833e-06,1.2496823873936735e-05
10,4.411295037900762e-06,1.1052629593882666e-05
11,4.298984762215749e-06,1.3945648027145756e-05
12,3.994373182358548e-06,1.2047183799574497e-05
13,3.6597448532763e-06,1.0499413516627692e-05
14,3.199932072308804e-06,9.094363221650502e-06
15,3.20708455849999e-06,8.28481150144991e-06
16,3.250116763929749e-06,7.666306004746159e-06
17,3.0641106395665864e-06,6.953509047310166e-06
18,2.8398057237338207e-06,6.233170757129563e-06
19,2.773063722854789e-06,5.888431486649735e-06
20,2.7715348879776154e-06,7.231322977807732e-06
21,2.853487078440534e-06,6.830028811156543e-06
22,2.8704638903517207e-06,8.142890308693665e-06
23,2.685982299342291e-06,7.538715119469095e-06
24,2.8650165473020122e-06,7.2686559432045664e-06
25,2.8832537668983875e-06,8.492963281162047e-06
26,2.8716340611450323e-06,8.072354046840937e-06
27,2.80994618146221e-06,7.610304730386065e-06
28,2.7389671260423105e-06,7.176427019429429e-06
29,2.798266020795777e-06,6.839551468658986e-06
30,2.7512017275153506e-06,6.520189846956948e-06
