ParamValue,Train MSE,Test MSE
1,1.6025497908778186e-05,1.503829709618532e-05
2,6.612091294246784e-06,5.207696604241769e-06
3,4.785987429463797e-06,4.146489681514303e-06
4,4.4141986103814095e-06,3.4339327087273835e-06
5,3.2303400336504337e-06,2.4772018398634258e-06
6,3.5355896293440348e-06,2.4670018473749907e-06
7,3.585510142877434e-06,2.7486794396242143e-06
8,4.44916288516302e-06,5.41761240494339e-06
9,5.230291651486489e-06,5.989587790576918e-06
10,5.148523656206545e-06,5.871096340907724e-06
11,5.185389702571949e-06,5.756808466808205e-06
12,5.214864173790162e-06,5.5440869443135725e-06
13,5.069112290122699e-06,5.078171439000975e-06
14,5.023915403500011e-06,4.75092648908237e-06
15,5.987598844544193e-06,5.354781103187055e-06
16,5.817579052132099e-06,5.232983801633403e-06
17,5.629131475966067e-06,5.063576415961333e-06
18,5.614051055171526e-06,5.111792170652094e-06
19,5.502708063831349e-06,4.934220618490964e-06
20,5.281289606325549e-06,4.593727931363031e-06
21,4.986291416041769e-06,4.326386066967634e-06
22,5.2253785735407315e-06,4.561310060421995e-06
23,5.0184234268027655e-06,4.422790222666735e-06
24,5.068973586148289e-06,4.278785739510119e-06
25,4.922968388181824e-06,4.088577137701504e-06
26,4.7279813000613225e-06,3.96601032881123e-06
27,4.741825482445468e-06,3.7908733997363877e-06
28,4.754366621535784e-06,3.835522406241178e-06
29,4.696710642778009e-06,3.7445517162962433e-06
30,4.54029989006513e-06,3.661026750392625e-06
