ParamValue,Train MSE,Test MSE
1,0.05165470328716572,0.050427313202160956
2,0.8502257968753751,0.04899342486216183
3,0.4044670160273395,0.048318189502985366
4,0.24830017937735896,0.04809778475651486
5,0.17607313832487542,0.047937739030920475
6,0.7812915411929818,0.047804997111519976
7,0.5828860070496829,0.04764510951909365
8,0.591898779077541,0.04754954791048699
9,0.4775804938517705,0.04755078874325818
10,0.39510940808447376,0.04767357478383417
11,0.3314952793255276,0.04780202214636741
12,0.28731902784670144,0.04792836396906025
13,0.2522920597993723,0.047949659499196946
14,0.22453292806063638,0.047971705483407845
15,0.20887908488348297,0.047972363243958364
16,0.2143041279811562,0.04785620727051283
17,0.19541113642291466,0.04786315999069328
18,0.20140333930252458,0.0478862500848981
19,0.19117957284136317,0.04785560847687971
20,0.17716364002521423,0.04774955973220685
21,0.16511074893194272,0.047706215451417296
22,0.1547206897446924,0.04778245751581422
23,0.1456402404130121,0.047812822862878385
24,0.13799759673543047,0.04781154866919435
25,0.13101292878382828,0.04778451854883096
26,0.12526764136032692,0.04777783942619112
27,0.11785622590561266,0.047746888920818645
28,0.1130228318416442,0.04779332429653452
29,0.10861875304179257,0.0477668796777228
30,0.10458047853670446,0.04774231969921502
