ParamValue,Train MSE,Test MSE
1,0.08899178202525608,0.8099415581005168
2,0.08803750526469975,0.27220093196508854
3,0.06635344468796824,0.1506523502417925
4,0.058679708808125806,0.14787127921975193
5,0.05486443643200628,0.11410290172899563
6,0.05294310336760815,0.09368925914858792
7,0.052241514065213296,0.08402994025262094
8,0.05144650541518601,0.10038796683527937
9,0.05325322348937583,1.5655401396048454
10,0.05239865684245777,1.2769838066684778
11,0.05196022033380663,1.138675227078438
12,0.05126169142976479,0.9654679350634713
13,0.05057383459668045,0.8346903375744804
14,0.049005923205144936,0.8900547939966126
15,0.050795017253270174,1.2289561812721195
16,0.050567880956539475,1.076142515501847
17,0.050294778517111303,1.018014627388197
18,0.05032816776077615,0.9081805682628027
19,0.050265313243963196,0.8215309100873834
20,0.049990676497588434,0.7487690973370328
21,0.0498435753551186,0.6862366947641553
22,0.0497093909633447,0.6330353637850797
23,0.049486014515172295,0.8554607870150124
24,0.04923176372056584,0.833637697783886
25,0.0511734654000969,0.836651193456135
26,0.05089401326216459,0.8051345851079789
27,0.050536810504713606,0.7120257340533476
28,0.05025826499404869,0.5053253972701063
29,0.050053245767419347,0.47241597569586785
30,0.049905841949090514,0.44501248624834644
