ParamValue,Train MSE,Test MSE
1,0.8005935975232523,0.36085324135847885
2,0.22882709840985532,0.12596681760186745
3,0.1483306527269291,0.08268912387460245
4,0.0690613163429264,0.05661897501557071
5,0.061181770345508826,0.054405503476329685
6,0.05932113077381742,0.05210108646918759
7,0.2024346847369381,0.05104834208563859
8,0.1664141925780652,0.05078141009484281
9,0.14116277256501825,0.05001545711965288
10,0.1255834086679798,0.049602067268503025
11,0.1178408917663411,0.04923711829846161
12,0.11264804395528868,0.04883487368167286
13,0.19022306524191784,0.04862779791981921
14,0.1671513295365586,0.04848310606137722
15,0.15054230168866642,0.048388147690462194
16,0.14273179237385597,0.04825928490546911
17,0.13197624054732957,0.06841512992628465
18,0.12291916739042832,0.21697814094256607
19,0.115629313704557,0.19955479753767869
20,0.07303925439942778,0.1843417889071867
21,0.07033067735997264,0.1721241439761275
22,0.06829758923174946,0.16107574509977088
23,0.06616485503338708,0.15133060502802115
24,0.0632041821932278,0.1434448939792045
25,0.06200196106478762,0.13635323722698725
26,0.06095112590930265,0.13071577619457328
27,0.06333147817024182,0.12498049032093889
28,0.06193599114300936,0.11940793020964452
29,0.05992341975905691,0.11375809177898923
30,0.05926350629245281,0.1091917245794456
