ParamValue,Train MSE,Test MSE
1,0.013405052147735158,0.008506039132123264
2,0.006795032157228459,0.007049464345435708
3,0.005708876457477314,0.0054685193494506314
4,0.005124504163119418,0.006811574865980355
5,0.0051339774704805856,0.005683150676533248
6,0.005037283142914077,0.005408241367241072
7,0.004919636242250695,0.005650633621716154
8,0.004779725805533068,0.005262146675395797
9,0.004559692827280372,0.004885426215357158
10,0.004569733928094402,0.004747243787597225
11,0.004627241809407245,0.004642049406849303
12,0.004517687903295059,0.0044362069430927955
13,0.004362532584959225,0.00426873354880199
14,0.004363346249042928,0.004218215317797566
15,0.004373848684304776,0.004214691006085357
16,0.00438332148682537,0.004239862404142481
17,0.004313470715632178,0.004237456737094548
18,0.004282661171139321,0.0042073463553262535
19,0.0042217987871504235,0.0042351552116840375
20,0.004227223511492143,0.004168494936423973
21,0.004220535012083778,0.004132616577011684
22,0.004249726570218033,0.004217193694163039
23,0.004372974710768084,0.0042030645090123065
24,0.004314623629137387,0.004142160676221036
25,0.004326250407024831,0.004174107532737383
26,0.004317839174861986,0.004166699748486606
27,0.0043221871917381825,0.0041478961514645
28,0.004315157538272433,0.004110819740824884
29,0.00430256786125041,0.004098311503245336
30,0.00430021386051689,0.0040939957320138545
31,0.004305095134722444,0.0040402311965335985
32,0.004319168966902323,0.004041905467439823
33,0.004320317307254384,0.0040097555451968124
34,0.004328223382629109,0.0039710259258204945
35,0.004320291229408491,0.003963787437795826
36,0.0043047698440841315,0.00390383614650133
37,0.004320427221144184,0.0038665957678030924
38,0.004319736847076228,0.0038537065975931596
39,0.004293278951397248,0.003821228700988584
40,0.004295292209522599,0.0038453659459774087
41,0.00431126764732072,0.003833514973983647
42,0.004293769466474088,0.0038035188814321123
43,0.0042851899564427046,0.0037695349865844233
44,0.004281617902800009,0.003820152318198898
45,0.004259978214155191,0.003827503709438451
46,0.004244650423134031,0.0037957609469521326
47,0.0042435172449557385,0.003814465167477958
48,0.004244807825841792,0.003830994260305852
49,0.0042424449863410285,0.003921454775190443
50,0.004255071114205782,0.003924908260784354
