dataset,1,2,3
Train set,0.0068469182795952,0.0036723679123363308,0.001451070137083591
Test  set,0.006938841995351599,0.0037795342651253997,0.0014480193402603688
61.40083169937134,106.95815062522888,800.0681743621826
