ParamValue,Train MSE,Test MSE
1,0.001061968331621656,0.0010594362439562076
2,0.0010988668701235069,0.0010750785074880426
3,0.0011767841571092093,0.0011357754318057783
4,0.0011526111314200825,0.0011173423225156927
5,0.0011804581793031872,0.0011660294495981027
6,0.0011797143050846163,0.001166093470670432
7,0.0011785741061894636,0.0011594281490144164
8,0.001186772593568082,0.0011644619140394618
9,0.0012054389704653254,0.0011846757011258736
10,0.0011746077903556267,0.0011557141891047336
11,0.0011789128058956547,0.0011560303559600834
12,0.0012006797717350078,0.0011806828065813418
13,0.0011732532126868486,0.0011545232480185542
14,0.0011786214130194235,0.0011619220694647579
15,0.0011790950384621716,0.0011602907358290403
16,0.0011989324252783895,0.0011801407319390654
17,0.0012021985483621955,0.00118526273308458
18,0.0012162339963923295,0.0011983349990891863
19,0.0011951890034279644,0.001176356658951092
20,0.00119644340089948,0.0011756170674791467
21,0.00118935559332979,0.001168892501341147
22,0.0011949646201501929,0.001174314696203746
23,0.0011927486791553142,0.0011737275764602346
24,0.0011981408702455001,0.0011802609980958948
25,0.0011912322431260306,0.0011733466778547535
26,0.0012000242688560234,0.0011822664716143994
27,0.0012041219697749913,0.001188083201587141
28,0.001191022888385093,0.00117507079613574
29,0.0011858435248193243,0.0011719785085632342
30,0.001183410509059676,0.0011688010604462755
