ParamValue,Train MSE,Test MSE
1,0.0017910644673697173,0.0018367424937753196
2,0.0013719373432575742,0.001415690234107875
3,0.0012132532793198566,0.0012710038740914302
4,0.0011481262649107287,0.0012121868698243355
5,0.0011230885531432113,0.0011837168504598798
6,0.0011128517341997585,0.001172362175657241
7,0.0011602304606959646,0.0012127998406430399
8,0.0011656869488543525,0.0012184696592263497
9,0.0011650444829862617,0.0012173041899958988
10,0.001161606713481201,0.00121295555738735
11,0.0011796019234020989,0.0012344503704497798
12,0.001188649856742903,0.0012439202453464204
13,0.0011929919020831092,0.001247689595614619
14,0.0011947298570358616,0.0012498882347453523
15,0.0012085444480914884,0.001262093901015291
16,0.0012105873246897405,0.001262090067235913
17,0.0011899166477196495,0.0012430038559797492
18,0.0011818694704127317,0.0012356006491487646
19,0.0011785643807201926,0.0012311640444109154
20,0.001191330416272265,0.001244080109675813
21,0.0011953562026831928,0.001248129763625598
22,0.0011939075388044604,0.0012467434772769448
23,0.0011923587055998313,0.0012445295638348359
24,0.0011839353090032012,0.0012363380977346138
25,0.0011893789279092623,0.0012428404053124271
26,0.001189573507714182,0.0012415811404946238
27,0.0012020838768785262,0.0012555651547199711
28,0.0012041896428166567,0.0012564325729174188
29,0.0012000012169603922,0.0012533315161290346
30,0.0011884553482355217,0.0012410732231783988
