ParamValue,Train MSE,Test MSE
1,0.0053249520103104625,0.01662107843406393
2,0.004518185354310738,0.017346996103703206
3,0.00379080101277194,0.013007800346476295
4,0.0038862289681449013,0.013291913059089739
5,0.003643030289629122,0.01597559311053228
6,0.0034640758052785574,0.013472210997426784
7,0.00360677332851753,0.013693888557462428
8,0.003497884954889349,0.013883315982681093
9,0.003548859089621105,0.01347270921121255
10,0.0034773354047443012,0.013162493183058325
11,0.003409429965393531,0.013000512956153015
12,0.0034177800424397015,0.013220421430121912
13,0.0034458868966936,0.013084461858785739
14,0.003464867243255615,0.012750478476775
15,0.0034465351069115323,0.012524319173557518
16,0.003445720310941451,0.012234407557121978
17,0.0034328107364445383,0.012273064744591547
18,0.003437808243598446,0.012416392553771811
19,0.003388297638048498,0.012194826033348805
20,0.003375913284412076,0.012303770203317837
21,0.00338763969489947,0.012117547481528533
22,0.0033818989787703525,0.012068169933696655
23,0.003380701102703803,0.01188352023207001
24,0.0033856445980200646,0.011802324534094988
25,0.003388968409770348,0.011817261929416092
26,0.003395629851216024,0.011812677055640479
27,0.003376992299183424,0.011779582708347482
28,0.003379860352688297,0.011849739283874172
29,0.003379189624962141,0.011984631334486026
30,0.0033967850165753013,0.012052294205291114
31,0.003389545232508717,0.011881526211578891
32,0.0034027490246905105,0.011935813045445463
33,0.0034002800261396984,0.01181790750177476
34,0.003397573531014305,0.011695426633077526
35,0.003398338647514068,0.011672511343919414
36,0.003412180996389418,0.011636655571576136
37,0.003408174803676018,0.011658233009951271
38,0.003410550797812665,0.011556012102375349
39,0.0034129029615200673,0.011690772774183665
40,0.0034210404937199696,0.011679273220079006
41,0.0034034543458965442,0.011680453192441154
42,0.003413239634503441,0.0117191424640792
43,0.003408308012119594,0.011701971875271519
44,0.003407421532677597,0.011686294041028911
45,0.0034075812688041957,0.011727632862932425
46,0.003405588157413563,0.011640965182747497
47,0.0034915717370134023,0.011535647611788798
48,0.003488041458429592,0.011557197579422062
49,0.003481589157945934,0.011536483544828429
50,0.0034755890924248415,0.011473828861338372
