dataset,1,2,3
Train set,0.0050898454693645324,0.004794424761303654,0.004701290164682992
Test  set,0.006276085328560442,0.0061055669281678635,0.00554985581613159
5.9562811851501465,6.740401744842529,7.135711908340454
