index,10,15,20,25,30,35,40,45,50,55,60
0,2.272127404250573,2.2545427357007592,2.2499869734726037,2.245179012559355,2.2399733609442305,2.2314283086271947,2.221962086620695,2.229112920892544,2.2117233097929203,2.2143092581571318,2.2136437595041505
1,2.2595837366206846,2.252133157490781,2.245378582116956,2.2378253315405505,2.233465355403236,2.225706293456679,2.217425398459908,2.2208213586585144,2.2050089320534503,2.2031314398490136,2.2084936873454146
2,2.252601120117435,2.247604980412219,2.2426736267694465,2.230255162767658,2.2300409686021676,2.222908312692294,2.2146998646821126,2.2152691053873848,2.199185338266822,2.199844032910682,2.2004724416216392
3,2.2496259228714472,2.24399040058296,2.2337283721834416,2.227452416365345,2.2172852266803162,2.2133809535601188,2.2066991727421224,2.207486384686412,2.191449931260966,2.19142033043954,2.194891775862573
4,2.2405637713662996,2.2380364509886053,2.2272071790148247,2.2194566359120853,2.211219444938398,2.205601302412399,2.2044928054498114,2.202665305556209,2.1871338629172308,2.1868574959224345,2.190571209548546
5,2.230748445715241,2.2337641255770544,2.2216471628860646,2.213980251741449,2.2065207144201326,2.2000839058416144,2.1981025066965434,2.1977287079614762,2.1799447826111273,2.18279925505705,2.1867399342017753
6,2.2239554261140375,2.2226219891741414,2.216352823203209,2.207772703712797,2.2022446519732517,2.1952437655204795,2.190805138400026,2.1907606678821865,2.17239791386335,2.180687904752346,2.17843657724374
7,2.221371396950487,2.2165103387889875,2.213436013213094,2.2029969085644328,2.194556603633975,2.188722076529198,2.186149149234955,2.1873554310637657,2.1672296442937826,2.1773646310850676,2.1733994151215894
8,2.2170918534382134,2.2123343574100565,2.2080721537560066,2.1969170344919196,2.1908911684611074,2.184267305048509,2.183295714154455,2.1832059099562544,2.164674043151529,2.172832145303848,2.168022297569432
9,2.209697291018886,2.21147204751222,2.198651671328319,2.1903858305574038,2.1862516717770837,2.1819291268219874,2.1783836994853494,2.1774883962203693,2.160406287569415,2.168927124830165,2.161857279358723
10,2.208209040442709,2.205345259540076,2.1951402370819753,2.184970314805413,2.1800632562167395,2.1780150635837385,2.175331760298008,2.1739746253274728,2.1580340307813044,2.164331515161035,2.157809097579505
11,2.2069036665096786,2.201698503743089,2.1925917974807927,2.176917053382423,2.1744033548017287,2.173827502674339,2.169723265235167,2.169791014462207,2.157300742592703,2.159784900838392,2.1530332238874594
12,2.2015469933509064,2.1993984402286326,2.1878999542354705,2.1722118635162917,2.171467594760804,2.1696704149463977,2.1655266255334027,2.16851892031522,2.151333845129747,2.155082415046493,2.150581228470227
13,2.1968086300094454,2.19584951068695,2.184493529385521,2.1699950788673634,2.167506491843521,2.1679258486441864,2.163269751959647,2.165491302397426,2.1478749214526887,2.1530243297060334,2.149073827699746
14,2.195492234508123,2.1920913029041786,2.1801765255443692,2.168715614680349,2.1634377930381716,2.164232965942722,2.159134714635486,2.162257573396632,2.146145200918077,2.150013720910338,2.146224831332546
15,2.1910445655364064,2.1885214084544162,2.175138938259501,2.165939639767908,2.1605003654058694,2.1588018550045183,2.155759060712228,2.1593243498829664,2.143464152400594,2.1467395541251886,2.1440815055558278
16,2.1875057175381993,2.1872341624536067,2.1711625371384584,2.163463976748765,2.158770539472424,2.1581518521605614,2.1537491535778566,2.155774258623949,2.139310370367622,2.1439738049775885,2.1422463593295706
17,2.1858019937263946,2.18478025543513,2.1687961195445666,2.159946103172534,2.1565422003454366,2.1544869061870577,2.1519399721236945,2.1521593697839165,2.136554601038417,2.140909843424862,2.139419174528935
18,2.1841496006652745,2.1802001009906755,2.166634868483757,2.1587087312475983,2.155924661111905,2.1525973737134274,2.1493583529712144,2.150368141622167,2.133618919907922,2.138893084396178,2.1360017237734152
19,2.181737525226691,2.177750983736129,2.163913093747305,2.1569441510935703,2.153636001609916,2.1502056592965695,2.1458563158369497,2.1484981882399268,2.132203730034356,2.1364979529973107,2.133193176920113
20,2.1800815382380514,2.1765480772241492,2.161449129605847,2.1527711646771692,2.1509946599413112,2.1475686693315024,2.1434257874243423,2.1466589864908205,2.1302926783762883,2.133946298099024,2.130079097869436
21,2.1787465063008256,2.1735707418704218,2.1602348522961696,2.1515161585742986,2.149975724288988,2.146286950535348,2.1416584863379624,2.1440350730138005,2.128729388016044,2.13183745317145,2.128641367691107
22,2.175852053788265,2.167219377242803,2.1578334662144294,2.1496604309291643,2.1492199694024405,2.14247697886692,2.140846555755802,2.142373034628341,2.127108603488907,2.130634258719951,2.1273245195094455
23,2.172583056991512,2.1632568281847693,2.1559967218238074,2.1463970818127485,2.1475302974199395,2.141557560971403,2.1388209789767276,2.1380735895256544,2.123955766359347,2.129362559365747,2.1264307878824087
24,2.171729798240792,2.162384896287613,2.1545143169421697,2.1416768457091857,2.1446071020250472,2.139261908810723,2.136854654706463,2.135713694257442,2.123167218947971,2.1266090127869193,2.125369264282715
25,2.1694840616072906,2.1618825348133104,2.1530439610648213,2.1396881600238795,2.14242570688945,2.1375905257713583,2.133565945843854,2.1346227810664398,2.120960801947331,2.125398864381686,2.1224456857722687
