ParamValue,Train MSE,Test MSE
1,2.2853274719190697e-05,2.3308997979724797e-05
2,1.7024101144086594e-05,1.803087428076977e-05
3,8.85263206636203e-06,9.281069622929756e-06
4,5.5641132709406825e-06,5.7870702026499955e-06
5,4.361502534873794e-06,4.32702604298592e-06
6,4.01967583730696e-06,3.4289657804731493e-06
7,4.017163274378263e-06,3.6505084219084843e-06
8,3.488416851998692e-06,3.196130455647199e-06
9,3.129040553602335e-06,2.885946673248762e-06
10,3.684926678452416e-06,3.5348728152651293e-06
11,3.4085584416867626e-06,3.2629292822277115e-06
12,3.4065992232645525e-06,3.277266337724927e-06
13,3.2626677102699868e-06,3.151407070963585e-06
14,3.106496714506788e-06,2.9871884177581053e-06
15,2.948082061102423e-06,2.8565774381008295e-06
16,3.104849001342817e-06,2.827912283849494e-06
17,3.2878606134172536e-06,3.071468510744067e-06
18,3.292805073667045e-06,2.864629522243631e-06
19,3.3503572316751442e-06,2.944613155526422e-06
20,3.2378406929458113e-06,2.8421423005990437e-06
21,0.006067007869756653,2.7655934883870893e-06
22,0.005528029443696629,2.5462837526731354e-06
23,0.0056989531605247945,2.5033464385048654e-06
24,0.005234306348831626,2.657625292996066e-06
25,0.004824133854879317,2.627079710520146e-06
26,0.004460364591570437,2.59268136270177e-06
27,0.004136377442641373,2.6217893498200014e-06
28,0.0038464230877011864,2.563899661066871e-06
29,0.003585925055856777,2.5932907392266344e-06
30,0.0033510251700162707,2.5826950497752177e-06
