dataset,1,2,3
Train set,0.0005206393658173138,0.0002521311650737406,0.00022114099741336348
Test  set,0.0005285290600671096,0.0002523733127961084,0.00021157284280431152
82.13161492347717,102.9679913520813,566.5149829387665
