ParamValue,Train MSE,Test MSE
1,0.006239664435420853,0.00680778217390295
2,0.005715148274436445,0.006582931460917162
3,0.005572626400547321,0.0062439048941225215
4,0.005502178191535634,0.005963595611525436
5,0.005704969737573448,0.00591787425579992
6,0.005628227158955981,0.005876842307605138
7,0.005574163997198156,0.0059258711453835135
8,0.005559869266726245,0.005912423436071999
9,0.005777833313105441,0.005907955120872053
10,0.00571670938436135,0.005862759462156952
11,0.005664319083009545,0.005869172389318952
12,0.00563724268494415,0.005869322312543142
13,0.005602819230728604,0.00590591495272171
14,0.005614173188910917,0.0058969452983499045
15,0.005589777113935541,0.0058858000269667934
16,0.005582056838906011,0.005855740898221021
17,0.005568296737974394,0.0058811485745679255
18,0.005554502881897676,0.005863727258886354
19,0.005548066120077981,0.00586612874301409
20,0.005533954950533496,0.005846171225505286
21,0.005523052388142863,0.005836932737885582
22,0.005513342505698774,0.00582722705748538
23,0.005505245757226737,0.005831089540789568
24,0.005499800946529428,0.005819790617520306
25,0.005523493919669277,0.005832187518012141
26,0.005526747380635903,0.005831848567804973
27,0.005520734863475487,0.005839346984295223
28,0.005510422926081051,0.005837461003952663
29,0.005517816261956796,0.005842159944375647
30,0.00551264007118005,0.005835565989805392
31,0.005510383177410311,0.00583718505582123
32,0.0055039195788728675,0.005839000381763267
33,0.005498650342366272,0.005844447038777685
34,0.005490833145456781,0.005845283536660027
35,0.005588530011586784,0.005839076974692184
36,0.0055919289281881855,0.00584385960947168
37,0.005610036316904766,0.005848437255803349
38,0.005597716733481952,0.005845979400696713
39,0.005605157092749332,0.0058505556195715845
40,0.00560076492797328,0.005864348152387466
41,0.005623383159442846,0.00586424038512423
42,0.005613953141676079,0.005855729942281399
43,0.005605139989799677,0.0058529438089835635
44,0.005597425057917111,0.00585219979283537
45,0.00562988500464487,0.005853730545599896
46,0.0056201546302605465,0.005856370324910533
47,0.005611554837028826,0.00585494944193028
48,0.005603381476437882,0.00586670993271477
49,0.005597028149655404,0.005867277738524646
50,0.005597332958978369,0.005863395435669544
