ParamValue,Train MSE,Test MSE
1,0.13630190020853866,0.052886262709471464
2,0.22608751348449413,0.32396088393318506
3,0.12730176298141113,0.08654775108304055
4,0.09539794819860603,0.05140240137688184
5,0.07861074021329313,0.05060332395730661
6,0.0677493080691135,0.05113722941397619
7,0.06250542746862153,0.05071976760500872
8,0.0600910609876437,0.0505842293358794
9,0.05749611689206572,0.050305997768052946
10,0.05558089894939294,0.05011408667720836
11,0.0542722978342842,0.05062400291740768
12,0.05386714562566472,0.050419334529349547
13,0.05302306563489249,0.05036698552249423
14,0.05504534618593497,0.054427452340820574
15,0.054069717145908365,0.05379507766916267
16,0.05330469727200061,0.05330381938300564
17,0.05271136229249015,0.05291152580417069
18,0.05253876716703235,0.05250622659027095
19,0.05193878653113349,0.0791835079199453
20,0.05334465512661317,0.08360191856798842
21,0.05277486758120018,0.0842570860463536
22,0.05233400800760785,0.08116326457713426
23,0.051967392361937786,0.085350431967089
24,0.05171648256659675,0.08243425920994786
25,0.05135992951021051,0.07985544948895518
26,0.05108261412295924,0.07755039314878474
27,0.051496118626513085,0.07548249241519799
28,0.05086062837445236,0.16427740119036477
29,0.050660382656275274,0.1565294440011556
30,0.05137132554405524,0.17748508480627753
