ParamValue,Train MSE,Test MSE, Exec Time
10,0.06514541445634954,0.0666407995694926,18.105101823806763
15,0.003991440595699033,0.0037733251825406594,7.693330526351929
20,0.030042748505351227,0.0330169028644051,6.743939638137817
25,0.009230554108532006,0.008953319671910107,6.348174571990967
30,0.0032020201507704494,0.003307058833286363,8.289835214614868
35,0.0042542749759243185,0.004080652480201449,8.523463249206543
40,0.005340674907811188,0.005337577609691435,8.05304217338562
45,0.0018147780934350166,0.0018380133880764838,6.124975681304932
50,0.0018415964212753668,0.0017554841988351743,9.081818580627441
