ParamValue,Train MSE,Test MSE
1,0.001086880100007961,0.001134746927224918
2,0.0010160994884823632,0.0010147780075163548
3,0.001010155438896841,0.0009995958116566126
4,0.0009746935437270411,0.000985337713404852
5,0.0009717474600634853,0.00098865632933923
6,0.0009902045107726485,0.0019344547877871104
7,0.0009829034787747503,0.001678832856964837
8,0.0009747679717293449,0.0015132444714266672
9,0.0009724003944205893,0.0013993769844343898
10,0.0018519027567788918,0.0013186411263593266
11,0.0016953572109791501,0.0012534388768952183
12,0.0015760154339818746,0.0012064066664481538
13,0.001484663383882046,0.0011703027265052976
14,0.0014116132876156647,0.0011420076795121644
15,0.00135148488466673,0.0011139106798713184
16,0.0013033810844904278,0.0010976366763534183
17,0.0012618314967032455,0.0010824579018140683
18,0.0016473858756240992,0.0012024369568842735
19,0.0015757481689633302,0.00117456741863633
20,0.0015148742024995695,0.0011526194966998589
21,0.001582211063454655,0.0011324022318668745
22,0.0015281326723514286,0.0011143026181415427
23,0.001478203719692866,0.0011000940191552985
24,0.0014315867029156255,0.0010859055344421143
25,0.0013935151118300898,0.0010774677797742716
26,0.0013625187606733599,0.0010684952441265168
27,0.001332607240083582,0.0010610462776146766
28,0.0013023111630670776,0.0010527577824916768
29,0.0012777331930873914,0.0010452643542845233
30,0.001256878705820359,0.0010388962917435877
