ParamValue,Train MSE,Test MSE
1,0.010596904215787255,0.005748749384647556
2,0.007201707657523777,0.005612590771027402
3,0.007713207827571308,0.005738375998645006
4,0.008532629692531093,0.00569247716485094
5,0.007364830796705435,0.005638205031119972
6,0.006953135612418119,0.0055947359114381845
7,0.006517640811387284,0.0055795485602820275
8,0.007963095068939581,0.005614214660227765
9,0.014643700557404991,0.005637519982782983
10,0.012864863880152113,0.005622711273694322
11,0.011551697203467897,0.005619231319834662
12,0.010542490970253258,0.005610936582117986
13,0.009764746664962704,0.0056143149194751605
14,0.009144451446957538,0.005607759718584605
15,0.009033504733560474,0.005629520187361915
16,0.008642805077789344,0.0056190502285684805
17,0.008258005996226891,0.005645431583944002
18,0.007936554764361553,0.0056350366212183445
19,0.007665989749424544,0.005639422805178892
20,0.007098125385338114,0.005633089221914353
21,0.00693436827241293,0.005637178728680424
22,0.006998440030475374,0.0056208641236988955
23,0.0068552310515444205,0.005618415082345539
24,0.0071581428513372,0.00562457987800425
25,0.00724862747700761,0.0056257210419939346
26,0.007099154682314491,0.005624696292741537
27,0.0069692864572709675,0.0056277420810581505
28,0.006857160723102015,0.005627740930230814
29,0.006884960714733786,0.0056334808127113355
30,0.0071253282215651,0.005626805719115317
31,0.00683529574617732,0.005621358897715653
32,0.006739513265358867,0.005620819320406264
33,0.006680504366224703,0.00561914993392233
34,0.006601095131463315,0.00561964361127697
35,0.006527790467081576,0.005622012418192476
36,0.006464324893072443,0.005618955859945469
37,0.006401362963164383,0.005619406554838488
38,0.006479789452012239,0.005616562298625696
39,0.006420381477928087,0.005613061170292023
40,0.006362995307848942,0.005606619867971499
41,0.006317017188356267,0.005604425004551392
42,0.006268346150482319,0.005601739388550436
43,0.006222662239829225,0.005612819341043989
44,0.006251051975634717,0.00561281278378682
45,0.006298020853774033,0.005612819017281506
46,0.006350019787142427,0.0056052027523740494
47,0.0064659145867542525,0.005607551165651473
48,0.006418062419957643,0.005605167713884979
49,0.006568392128197516,0.005604509457295189
50,0.006519163762349947,0.005602649059443471
