ParamValue,Train MSE,Test MSE
1,0.013197549400949022,0.014143090282197906
2,0.006958726291675325,0.006356711548505178
3,0.006572900671184124,0.006001585970779937
4,0.005527813193949283,0.007444070278563045
5,0.004722973681889923,0.007854485009433084
6,0.00448488117256722,0.00805353537624129
7,0.004481821087409425,0.00781452377957167
8,0.004422303211238684,0.0083531625070024
9,0.004256936495330054,0.00859759292302615
10,0.004200842959863848,0.008610651855341132
11,0.004173985630682909,0.008973841566790318
12,0.00412197043338126,0.008869992810833404
13,0.00409990293137121,0.00803774921004278
14,0.003935893164674091,0.008330890190201808
15,0.003929735150599888,0.008594747510580321
16,0.003980559623776065,0.008304852337249875
17,0.004063486352036302,0.008452704037218275
18,0.004176503466682951,0.00868053680984811
19,0.00418842985467471,0.008484940820382104
20,0.004299298206270145,0.00825086390045771
21,0.004295223145628001,0.0082718001115043
22,0.0043344250003094905,0.008273657021185177
23,0.0042942735315804935,0.008243932377608277
24,0.004207778860887807,0.008304736112062488
25,0.004092339635947241,0.008473603653522533
26,75.92873276013924,0.00847224590482689
27,70.39202079087521,0.008537524186910431
28,65.44510768603269,0.008572704571134895
29,61.01519681442083,0.008694162379614115
30,57.01625826830194,0.008633636085525078
31,53.399582362389836,0.008686256454346333
32,50.114255246861696,0.00870304187727338
33,47.12312177368258,0.00866214779189681
34,44.391555672237935,0.008783291205780341
35,41.890271941623155,0.008499485569859805
36,39.59337960398753,0.008378479528985745
37,37.47991143840819,0.008428427071768024
38,35.53268102445485,0.008372555908819211
39,32.791080636860144,0.008407481725678933
40,31.173383723675876,0.008514769713467388
41,29.67136625804709,0.00837348117174704
42,28.28001012507346,0.008357574180468478
43,26.98026800001467,0.008381024466138684
44,25.764617986677486,0.008363125189666714
45,24.63216312231958,0.008387181941643288
46,23.571889192653945,0.008374152359143855
47,22.78353563798796,0.008427458821770114
48,19.705385401677383,0.008465967908905477
49,18.91001841908395,0.008464776250159381
50,18.161124571370443,0.00847800006899997
