ParamValue,Train MSE,Test MSE
1,0.007129050668750142,0.010190313816288106
2,0.004885303342557881,0.009340165038892458
3,0.0043840633209863335,0.008820055827072204
4,0.003765943154067246,0.008074412005441988
5,0.0037829653246041492,0.008306042037428834
6,0.003674699288310703,0.008286709841918913
7,0.0036768072657905266,0.008330038635860144
8,0.003668808408613787,0.008287491807951465
9,0.0036592311509387704,0.00826931590937815
10,0.0035837188252093146,0.008558150899020777
11,0.003567465705481973,0.00853253646793702
12,0.0035346228118720503,0.00856986282243205
13,0.003582971662165471,0.008742505441608216
14,0.003602783544807892,0.008690434735645878
15,0.0035683877412117423,0.008699581414419153
16,0.0035931379433093856,0.008608371706071571
17,0.0036172292938419304,0.008535647115131668
18,0.0036462819955497008,0.008708533262568322
19,0.0036328750338225587,0.008461851547743612
20,0.0036339562342676004,0.008465247362135133
21,0.0036577168350173826,0.008549433039132219
22,0.0036353408566736673,0.008590045744317688
23,0.003601023674242692,0.008457732278602541
24,0.0035981812876568833,0.008369367094967231
25,0.003595550782031642,0.00847535515230731
26,0.0035889711099779333,0.00849759686754054
27,0.003598752292100697,0.008336395171200937
28,0.0035998115702065,0.008239155936230706
29,0.0036184625465077126,0.008059609374141016
30,0.0036096186601867718,0.008000141813816631
31,0.0036281314768583776,0.007978381386938602
32,0.003624175912061304,0.007905058375230154
33,0.003603041820828217,0.007909226982961612
34,0.00359947004192269,0.00787851676306126
35,0.0035937158908922323,0.007760774905002025
36,0.0035690429721228108,0.00781686363000898
37,0.0035630522617583287,0.00787390833141628
38,0.0035482049480153955,0.007854573911001524
39,0.0035552287511827056,0.007907204332638177
40,0.003560183200756588,0.0078774200020497
41,0.003552132194186612,0.007812689027139965
42,0.0035417303660451186,0.007853542414661314
43,0.0035461386118496654,0.00785316557987009
44,0.0035400641690514945,0.007871573192827813
45,0.003541466191599872,0.007898256958256808
46,0.0035524695097718614,0.007902295116028728
47,0.00355548888325354,0.007940699778865131
48,0.0035622696153356837,0.00795594942600089
49,0.0035174657936877466,0.00794288062888906
50,0.00352296518717826,0.007936149036067772
