"Run","Model","Dataset","Train_RMSE","Train_MAE","Train_R2","Test_RMSE","Test_MAE","Test_R2"
12,"M5","bos_housing",0.0539252058205164,0.0388451100592845,0.929861407726955,0.0653073525424456,0.0489148855644374,0.907285253998204
12,"M5E","bos_housing",0.051722789320959,0.0380872696006365,0.935473620581886,0.0544345379619845,0.0421550404226858,0.935586968673605
12,"M5","cali_housing",0.0902983248149927,0.0576940859914036,0.856061589707185,0.105060099768417,0.0667399161849977,0.799157685025645
12,"M5E","cali_housing",0.0821864221875925,0.0523296595212551,0.880761236325469,0.0950387078693867,0.0601756693611252,0.835645860484585
12,"M5","CASP",0.196843134363326,0.138546643382317,0.543113979829682,0.206013381979313,0.145002088072778,0.497309914500746
12,"M5E","CASP",0.175863320113201,0.124254732576261,0.635315032354649,0.186409114965352,0.131151958488258,0.588429967206728
12,"M5","elevators",0.0321190768289402,0.0235056073659143,0.901099454215876,0.0346592224599905,0.0255074872863717,0.87316441441628
12,"M5E","elevators",0.0312149419236231,0.0228243058789671,0.90658908153769,0.0333816303336975,0.0245159202746206,0.882342782322562
12,"M5","fried",0.0326156879481216,0.0258734719309622,0.957203444760241,0.0334801957290462,0.026780863038253,0.953678831077846
12,"M5E","fried",0.0315105238127476,0.0250451329049375,0.960054581814601,0.0320724379064909,0.0256607584473218,0.957492312435375
12,"M5","machine",0.0258425464240295,0.0167583905456826,0.97081192600319,0.031106166727432,0.0216209262588083,0.878733198370954
12,"M5E","machine",0.0256643663430934,0.0165473498783688,0.971213032318649,0.0269712945603051,0.0183164655521532,0.908829882061494
12,"M5","MV",0.000296821926881118,0.0001344810345721,0.999998405169096,0.000402508229078933,0.000139448588017113,0.999997093183432
12,"M5E","MV",0.0002232075429218,0.000120234491593868,0.99999909813732,0.000323403412944716,0.000128008475901979,0.999998123462287
12,"M5","servo",0.0558911290272658,0.027564812953211,0.939558520717489,0.0871120914416591,0.0493742835909283,0.813426465720248
12,"M5E","servo",0.0558911290272658,0.027564812953211,0.939558520717489,0.0871120914416591,0.0493742835909283,0.813426465720248
13,"M5","abalone",0.0729432736244172,0.0503051462499418,0.600625907941577,0.0795905599622834,0.0579537381981426,0.494182695724814
13,"M5E","abalone",0.073896998252642,0.0509847853000322,0.590114096415822,0.0776959242894505,0.05710485163549,0.517977803563371
13,"M5","auto",0.0714088499273088,0.0526964345739667,0.877395930355676,0.0759962708600715,0.0501758992810166,0.872430693170955
13,"M5E","auto",0.0657039307924714,0.0483273269728771,0.89620330779541,0.0742734949462906,0.0434888966779889,0.878148928608017
13,"M5","bos_housing",0.0651836520069235,0.0461184371055317,0.894214018082456,0.113107070516474,0.0668294711716165,0.794136827407284
13,"M5E","bos_housing",0.0520501619187735,0.0378738695700922,0.932547987200738,0.0971734271356514,0.0605740895698533,0.848052278339878
13,"M5","cali_housing",0.089742908697104,0.0579578975492829,0.857374066670393,0.102725256206855,0.0669169269257674,0.817011726477974
13,"M5E","cali_housing",0.0825883582727257,0.0524247228459497,0.879208636801619,0.0918684166750665,0.0588330073624643,0.853647125621018
13,"M5","CASP",0.19702752658422,0.136925519888985,0.543123769087883,0.204199002897075,0.141689244710592,0.502974416926989
13,"M5E","CASP",0.175183128657371,0.123832868166023,0.63881532900623,0.183117342370458,0.128274443203908,0.600303392024636
13,"M5","elevators",0.0316857844550251,0.0234601006636779,0.903290154856494,0.0324957646001349,0.0242625774677969,0.899440428627322
13,"M5E","elevators",0.0312797591315009,0.0229055779515519,0.905752777332174,0.0317821712640531,0.0234948125392112,0.903808428340088
13,"M5","fried",0.0325988177273126,0.0259366908981993,0.956894829695368,0.0336210482785656,0.0266638039703994,0.955530357674423
13,"M5E","fried",0.031303379627132,0.0248990060166746,0.960252655204738,0.0325219513612419,0.0257823732703485,0.958390324610088
13,"M5","machine",0.035833288731298,0.0208597913659974,0.922810751937183,0.0643281413686947,0.0334500571143141,0.918195531820263
13,"M5E","machine",0.0252944514542688,0.0163734829942626,0.961537810481481,0.0512740285749065,0.0246279620439251,0.948027943643769
13,"M5","MV",0.000295283125091828,0.000130953211098361,0.999998426689443,0.00034044683300482,0.000136289806936775,0.999997927222287
13,"M5E","MV",0.000238710093632184,0.00011961009745331,0.999998971797239,0.000309868098333411,0.000128392358521553,0.999998282851451
13,"M5","servo",0.0389576413834984,0.0229986745706902,0.971778758036772,0.037069424638393,0.0266183068412829,0.96804034316342
13,"M5E","servo",0.0389576413834984,0.0229986745706902,0.971778758036772,0.037069424638393,0.0266183068412829,0.96804034316342
14,"M5","abalone",0.0751330565723169,0.0524201035426618,0.570961015422588,0.0762976806426214,0.0543063061180705,0.548545695556009
14,"M5E","abalone",0.0749687968365858,0.0521081973061742,0.572834938744448,0.0751527353443489,0.053392123155963,0.56199334361281
14,"M5","auto",0.0611955567862036,0.0453083848009985,0.911076300163124,0.109165611849917,0.0737775650527785,0.713254434807552
14,"M5E","auto",0.0638434902200739,0.0465643835955882,0.903214346838122,0.0949533704066764,0.0592342914939252,0.783056934348808
14,"M5","bos_housing",0.053825155468665,0.0406847016664162,0.928876060700322,0.057027677692114,0.0420516492666632,0.940211514416802
14,"M5E","bos_housing",0.0572973865249956,0.0413307780432909,0.919403748544858,0.0480077115971178,0.0353459333970915,0.957629051134374
14,"M5","cali_housing",0.0893029238393737,0.0576868934671134,0.86001638284325,0.106207245970034,0.0670124941835851,0.795916199628053
14,"M5E","cali_housing",0.0821275503748395,0.0524815565377536,0.881607662953337,0.0952273435215396,0.0604298101990098,0.835932116072272
14,"M5","CASP",0.195533082634282,0.135848947433268,0.549648356884184,0.210434768588671,0.145722249723594,0.468245141774447
14,"M5E","CASP",0.174689196980747,0.123229545087301,0.640545972268856,0.187889379103809,0.131385593533737,0.576082899988747
14,"M5","elevators",0.0322064158703719,0.0238293075285518,0.901041430370435,0.0371464416061066,0.0250929300251338,0.866844333922329
14,"M5E","elevators",0.0314835056729221,0.0231448493590435,0.905434050840642,0.0337332918786687,0.0241625256465449,0.890189804510085
14,"M5","fried",0.0328661240850773,0.0260536430357747,0.956220137613812,0.0334663577251832,0.026513417788715,0.955190205752361
14,"M5E","fried",0.0315595125230952,0.0250928714554376,0.959631930241655,0.031809234875404,0.0251801928069098,0.959517949930839
14,"M5","machine",0.0333649570585794,0.0205418457167962,0.936013544612162,0.0213396207840175,0.0158354985462567,0.92991622066411
14,"M5E","machine",0.0225667815067377,0.0150087922854212,0.970728420333112,0.0267706284376591,0.0176236768346768,0.889703621954503
14,"M5","MV",0.000310624269753318,0.000139602007323676,0.999998251638558,0.000318972270104911,0.00014049585405867,0.999998193568232
14,"M5E","MV",0.000203354379812384,0.000121212376282255,0.999999250679678,0.000220002512507563,0.000125366387994263,0.999999140648212
14,"M5","servo",0.0687306063936839,0.0405688244529696,0.907965467393067,0.0646606804466585,0.0427332430904861,0.867327569946934
14,"M5E","servo",0.0687306063936839,0.0405688244529696,0.907965467393067,0.0646606804466585,0.0427332430904861,0.867327569946934
15,"M5","abalone",0.0745191430896344,0.0519417212139422,0.58458400093631,0.0721477263522171,0.0500051798636345,0.583756528354283
15,"M5E","abalone",0.0749535202013806,0.0522198470060647,0.579726910159392,0.0719618127434873,0.0502729270905154,0.585898955421144
15,"M5","auto",0.0660217087275667,0.0487111638585703,0.904733323176319,0.0556479745652083,0.042651926241998,0.913485138372606
15,"M5E","auto",0.0681263633984374,0.048883170726887,0.898562646679074,0.0512080101884243,0.0394595898098459,0.926739851432886
15,"M5","bos_housing",0.0604542391864305,0.0432285158213625,0.906188101925622,0.0714316027258,0.0498451934845749,0.897621704631931
15,"M5E","bos_housing",0.0539097440513592,0.0386143450116138,0.92539998016464,0.0515070743540374,0.0394814122697107,0.946769460294564
15,"M5","cali_housing",0.0891783821028239,0.0575070981398183,0.859774769449499,0.102468844579477,0.0642458605006052,0.815657939539301
15,"M5E","cali_housing",0.0822544636347752,0.0525522859064904,0.880703985650868,0.0951479540721707,0.0591364343628607,0.841057636203455
15,"M5","CASP",0.196169292817328,0.137128170712535,0.54558839836512,0.20358020539686,0.141974743507903,0.515331932145416
15,"M5E","CASP",0.175172821210566,0.123849186730265,0.637656223125673,0.184186365947942,0.12955143062521,0.603276187013917
15,"M5","elevators",0.0321593634801182,0.0233735050951412,0.899362351208818,0.0350446462734424,0.0257268418323666,0.891671091645617
15,"M5E","elevators",0.0312233416353103,0.0226279827921428,0.90513536171752,0.0343288091081142,0.0250076885136234,0.896051439239147
15,"M5","fried",0.0323803381884727,0.0256981707916372,0.957692332427799,0.0338502471056009,0.0268846963857736,0.953317182301317
15,"M5E","fried",0.0313788198025411,0.0249592246174436,0.960268996620589,0.0325964135091975,0.0259738060947122,0.956711452702064
15,"M5","machine",0.0207441017699637,0.0124443759537546,0.966919371208989,0.0600920302546587,0.035429188430705,0.687858155274379
15,"M5E","machine",0.0215798737912145,0.0139170396628214,0.964200060891506,0.040226324010632,0.0256104036256028,0.860125375709288
15,"M5","MV",0.000334051034583036,0.000137376134496778,0.999997987300882,0.000299897263442418,0.000139689700632423,0.999998391229071
15,"M5E","MV",0.000217383939097015,0.000123357886480109,0.999999147669318,0.000201690422625872,0.000123917747230201,0.999999272354654
15,"M5","servo",0.0282430087167235,0.0184466317309145,0.985637562930935,0.0406954165811479,0.02326601170242,0.920261668664795
15,"M5E","servo",0.0282430087167235,0.0184466317309145,0.985637562930935,0.0406954165811479,0.02326601170242,0.920261668664795
16,"M5","abalone",0.0746327603969886,0.0520459562274838,0.581259826180178,0.0811619466308938,0.0570152334293436,0.463129376599799
16,"M5E","abalone",0.0743692903685049,0.0516957547718724,0.58421109713266,0.0803344763282691,0.056422319431278,0.474020684974042
16,"M5","auto",0.0735219850087677,0.0536143217362773,0.870976332996687,0.0626197499976377,0.0438931061482643,0.922075268624776
16,"M5E","auto",0.0724912975794761,0.052780591697359,0.874568481452178,0.062330972989146,0.0429750137731917,0.922792326221997
16,"M5","bos_housing",0.075545126660134,0.0499715896137264,0.87032580010046,0.105848031547303,0.0526149691069957,0.76465943096199
16,"M5E","bos_housing",0.0575753609297701,0.0401570915408654,0.924679358883409,0.092164960501989,0.0515821373771089,0.821572040024309
16,"M5","cali_housing",0.0888946915732277,0.0573671497287611,0.858660517726264,0.108614867240934,0.0673873704742437,0.805569145434977
16,"M5E","cali_housing",0.0815938144634337,0.0521206623455499,0.880923430499003,0.0991717692840806,0.0610640539166164,0.837907561290698
16,"M5","CASP",0.197252123238804,0.137230082449749,0.542206894963499,0.212144667669709,0.147309582294357,0.471468470731651
16,"M5E","CASP",0.174674022848332,0.123095681579453,0.641009861337982,0.19029143760106,0.13400538595894,0.574749185558192
16,"M5","elevators",0.0329880873943213,0.0238905931537487,0.896502117122312,0.0341614709485793,0.0249704207830075,0.879062315251988
16,"M5E","elevators",0.0317246484377382,0.0230874698220728,0.904278206032157,0.0330786021968214,0.0242683494361556,0.886607893440438
16,"M5","fried",0.0324914454751037,0.0257719248292281,0.95727243806275,0.0336252917262048,0.0267710109930795,0.955872614530099
16,"M5E","fried",0.031541034037054,0.0250693931314888,0.95973553792947,0.032329330470383,0.0257629874313163,0.959208516882778
16,"M5","machine",0.0265518040481537,0.0177408897162167,0.954280298848429,0.145849995262273,0.0629354840824632,0.661098396642425
16,"M5E","machine",0.027654000660239,0.0176495422294557,0.950405758551075,0.106392797579576,0.0479376663491403,0.819662833241091
16,"M5","MV",0.000324689362657472,0.000133235315413491,0.999998091136875,0.000401422077348298,0.000142593678962272,0.999997144635593
16,"M5E","MV",0.000222214911471577,0.000121364701957024,0.999999105902123,0.00028782962174265,0.000130312373130214,0.999998531986642
16,"M5","servo",0.0341021346968968,0.0214326379675598,0.975624794983183,0.0350237584211745,0.0276594336822289,0.981578585908241
16,"M5E","servo",0.0341021346968968,0.0214326379675598,0.975624794983183,0.0350237584211745,0.0276594336822289,0.981578585908241
17,"M5","abalone",0.0751601364785696,0.0524049272849606,0.573278466828445,0.0754785303730012,0.0538173451223329,0.570895383181451
17,"M5E","abalone",0.0748571798323703,0.0522127105439867,0.576711605256838,0.0750108425739364,0.053095847919568,0.576196632004628
17,"M5","auto",0.0726159830489975,0.0519543105567849,0.872998290703361,0.0963151175603939,0.068792767274009,0.793707249885495
17,"M5E","auto",0.0656261824401999,0.047055734382124,0.896271187271963,0.0929568968182968,0.0673128752778673,0.807842083198593
17,"M5","bos_housing",0.0636458452393082,0.045893049986113,0.901473096069178,0.0938885419162499,0.0655511414800204,0.815319777377224
17,"M5E","bos_housing",0.0546301234278693,0.038409788283961,0.927409617891991,0.0793859216372051,0.0582865300420712,0.867967093848166
17,"M5","cali_housing",0.0880486348706507,0.0571500084413662,0.863266028805063,0.109669298788252,0.0682430510600364,0.784136026652349
17,"M5E","cali_housing",0.0815735706721643,0.0522884586906499,0.882637292719537,0.101440630018754,0.0623116952229482,0.815314028154436
17,"M5","CASP",0.196730044394631,0.136295973601601,0.541757425896976,0.20928849489954,0.14597411395094,0.503957483237679
17,"M5E","CASP",0.175081647110521,0.123445813099564,0.637059608564566,0.189692666720679,0.133190357758012,0.592498439062842
17,"M5","elevators",0.0323511229403124,0.0241061195779991,0.898528822966223,0.0328716356683379,0.024397982379021,0.889047516248697
17,"M5E","elevators",0.0314552903482069,0.0231228690246828,0.904070678105253,0.0315974261505706,0.0232060905890733,0.897482545520549
17,"M5","fried",0.0329235481722051,0.0260840651074751,0.955947640065979,0.0336642221831665,0.0267770019909439,0.955620433656623
17,"M5E","fried",0.0316452831566879,0.0251411842188177,0.959301923381064,0.0319845199823787,0.0255166894830392,0.95993865188012
17,"M5","machine",0.0296476198813454,0.0195274607906965,0.958063032027136,0.0321299172231743,0.021045923889579,0.931142177232564
17,"M5E","machine",0.0254034872930987,0.0168008628347893,0.969210400608485,0.0289163730980935,0.0196850217965345,0.944227294481977
17,"M5","MV",0.000303459668003677,0.000130361947358372,0.999998335623545,0.000277402041357826,0.000132126987979341,0.99999857525374
17,"M5E","MV",0.000225118129880183,0.000121731183906519,0.999999084052564,0.000231874284384725,0.000123766802588521,0.999999004540963
17,"M5","servo",0.0297472619049884,0.0205521442773361,0.982423054950636,0.0921606778093508,0.0430182896128456,0.857299342986776
17,"M5E","servo",0.0297472619049884,0.0205521442773361,0.982423054950636,0.0921606778093508,0.0430182896128456,0.857299342986776
18,"M5","abalone",0.074620196963131,0.0521907624462239,0.579450359674053,0.0835826335738086,0.0579477192213987,0.553798591766282
18,"M5E","abalone",0.0746344066404628,0.0520331649480148,0.579290176669524,0.0827203871674516,0.0572081214416663,0.562957218625869
18,"M5","auto",0.0645278779325612,0.047007840015964,0.901148121711447,0.0910882896799172,0.0606138788883112,0.858832092168237
18,"M5E","auto",0.064366474130793,0.0464345493019194,0.901642020325316,0.08828066581185,0.059279879283788,0.867400439993262
18,"M5","bos_housing",0.0609533768059395,0.0426966663558133,0.906258330527868,0.108915066517222,0.0571478314515942,0.767173494678471
18,"M5E","bos_housing",0.0516323431981675,0.0371872665687108,0.932736290801102,0.0986633490571988,0.0489499466282707,0.8089406905093
18,"M5","cali_housing",0.0912944677350874,0.0581052389358558,0.851935469781673,0.102773239581672,0.0655876820592658,0.814524607568441
18,"M5E","cali_housing",0.0830225663547221,0.0528033191937561,0.877551232234629,0.0926528124849515,0.0587897687670631,0.849254825234228
18,"M5","CASP",0.197591996229486,0.138509144754454,0.53838733009553,0.209857854945677,0.146870923610682,0.49096349976877
18,"M5E","CASP",0.174722836539298,0.123380760989026,0.63905721414137,0.189610590459701,0.132387976521379,0.584449655399758
18,"M5","elevators",0.0321174370294739,0.0235257950982404,0.901973169233119,0.0323457689033606,0.0239692518366355,0.884940552395117
18,"M5E","elevators",0.0314018875913364,0.0229228627675111,0.906292422955332,0.0315547141267243,0.0235223327057491,0.89049956967792
18,"M5","fried",0.0326837066121474,0.0259842262305548,0.957032538056923,0.0336117702525349,0.0268038217975569,0.953695871149127
18,"M5E","fried",0.0316191470220009,0.0251511032707722,0.959785988836021,0.0322013309249453,0.0256711712804763,0.957500424774946
18,"M5","machine",0.0285131298382356,0.0188352909399802,0.952511810259939,0.0457530928541857,0.0288588753029179,0.904921923152263
18,"M5E","machine",0.0243249609552205,0.0165677749297914,0.96543789901681,0.0810402601256169,0.0411324173814015,0.701708329006371
18,"M5","MV",0.00029660891068522,0.000132114736087776,0.999998412704843,0.000323492648779296,0.000133665096498913,0.999998059360373
18,"M5E","MV",0.000211814250902299,0.000118396922221872,0.999999190532054,0.000212965483765643,0.00011981833062142,0.999999158925423
18,"M5","servo",0.0540348994694445,0.036503561382645,0.936483633729645,0.0505759549919758,0.0344102423503119,0.935783509191897
18,"M5E","servo",0.0540348994694445,0.036503561382645,0.936483633729645,0.0505759549919758,0.0344102423503119,0.935783509191897
19,"M5","abalone",0.0757341823209042,0.0521931869960697,0.571675454616572,0.0766987980905567,0.0548551813104099,0.526904870206483
19,"M5E","abalone",0.0756492619571747,0.0524534462366653,0.57263547246782,0.0765483378548923,0.0549658075871324,0.528759193547319
19,"M5","auto",0.0749619951066622,0.0535639361972506,0.86711099247472,0.0904949220651546,0.0631127537426829,0.836209317174107
19,"M5E","auto",0.0719717546943354,0.0511884867360477,0.877501444778111,0.0859451321594206,0.0581875400149263,0.852265019146829
19,"M5","bos_housing",0.052081678132232,0.0390906643063215,0.930956964782892,0.0832669878997838,0.0606762536873225,0.880673189329884
19,"M5E","bos_housing",0.0502593674114722,0.0365243055068604,0.935703997406889,0.0729470789357308,0.0515787710069247,0.90841841928391
19,"M5","cali_housing",0.09119446630279,0.05846900838738,0.852735548687903,0.0977059834249769,0.0641380087443379,0.832493964633908
19,"M5E","cali_housing",0.083746237334027,0.0531871350512213,0.875808589776422,0.0896181331700406,0.0576190412534983,0.859077634436114
19,"M5","CASP",0.197987293301912,0.137549334272899,0.538174693348536,0.21004068346123,0.144761537674434,0.48757089739998
19,"M5E","CASP",0.175195248587184,0.123885190080078,0.638383916926281,0.18847168187066,0.132219049611494,0.587409567022044
19,"M5","elevators",0.032104688276304,0.0235369471324935,0.900215352942786,0.0328079968443067,0.0240443263972037,0.906349434577033
19,"M5E","elevators",0.0317441059154164,0.0232416838813364,0.90244421909192,0.0320099264683318,0.0234824521008399,0.910850209320407
19,"M5","fried",0.0325880998985591,0.0258750679999769,0.957207517829867,0.0332040869207542,0.0263984154802529,0.95554779082725
19,"M5E","fried",0.0313329060519704,0.0249080534943857,0.960440503673781,0.0320842708101604,0.0254586572358865,0.958495554896808
19,"M5","machine",0.0230473067507237,0.0153356155651356,0.976293548608393,0.0326571226185126,0.0229923250956899,0.341417066016389
19,"M5E","machine",0.0252448422919679,0.0166360334597895,0.97155725490971,0.0297293151302281,0.0210755394227106,0.454211415578419
19,"M5","MV",0.000315657747450257,0.000135614831151559,0.999998198383252,0.000358790770987442,0.000141979313592041,0.999997706247453
19,"M5E","MV",0.000222785954645835,0.000123433465544478,0.999999102560626,0.000234267791901511,0.000128161118634243,0.999999022111801
19,"M5","servo",0.0453525902393599,0.0282613194408755,0.963596981123209,0.0392312376585933,0.0282027082534918,0.920306333247827
19,"M5E","servo",0.0453525902393599,0.0282613194408755,0.963596981123209,0.0392312376585933,0.0282027082534918,0.920306333247827
20,"M5","abalone",0.0743321950304384,0.0518202364690675,0.592206835651747,0.0775395845977471,0.0532343831099188,0.50871851020685
20,"M5E","abalone",0.0750119914622972,0.0521113134625275,0.584713878856596,0.0776898528930433,0.0533969961081314,0.506812501392791
20,"M5","auto",0.0723069777744061,0.0521485619295074,0.877480544514774,0.068447227121039,0.0506523215439043,0.909927711953877
20,"M5E","auto",0.0662471741004783,0.0472915248705925,0.897155906764962,0.0683840464333339,0.0485347089460816,0.910093918909557
20,"M5","bos_housing",0.0611947735772582,0.044281805910793,0.912978716742165,0.0728317496013872,0.0542922244404396,0.88272356843136
20,"M5E","bos_housing",0.050292243271826,0.0374265054567657,0.941224161412506,0.0591977132881824,0.0456588991372674,0.922521871972142
20,"M5","cali_housing",0.0887689941554808,0.0571919053525175,0.85954107378075,0.102574463456686,0.0653286628944845,0.822662801031215
20,"M5E","cali_housing",0.0825974248110057,0.0527696832385961,0.878392667901757,0.0920808204217041,0.0581151316957829,0.857090961638266
20,"M5","CASP",0.195186791377136,0.135665818853552,0.551444434969252,0.209217668941097,0.14665129901999,0.481633925979624
20,"M5E","CASP",0.174978498347295,0.123410288583888,0.63951701578853,0.186473033013989,0.131812072770561,0.588213673448137
20,"M5","elevators",0.0322141261650334,0.0234299661189269,0.900492273848071,0.0328316236074817,0.0241577819787447,0.892793021939518
20,"M5E","elevators",0.0313456338970451,0.0229416579293714,0.905785400640267,0.0308756579857022,0.0231485459037185,0.905186369384166
20,"M5","fried",0.0326144213616595,0.0258971187690511,0.957187453831707,0.0336225522741851,0.0268380929450437,0.9531893040588
20,"M5E","fried",0.031615029740367,0.0251509606996177,0.959771032061287,0.0323043476580121,0.0256977695627454,0.956787868014155
20,"M5","machine",0.0285056132867072,0.0186747038008797,0.944642500718099,0.0614787860188328,0.0303858282597183,0.881704370212209
20,"M5E","machine",0.0215035009614325,0.0146740297041653,0.96849829717443,0.0468479398019811,0.0249486962138559,0.931309112382045
20,"M5","MV",0.000297738648401988,0.000132846146504689,0.999998399165314,0.000257692749831681,0.000132654160911857,0.999998773515491
20,"M5E","MV",0.000230637812433582,0.000123120646504734,0.999999039412168,0.000235262902882474,0.00012576281862035,0.999998977732461
20,"M5","servo",0.0428551624248306,0.0258327473096014,0.965060781063948,0.0410609123227112,0.0308660433139198,0.959770293931953
20,"M5E","servo",0.0428551624248306,0.0258327473096014,0.965060781063948,0.0410609123227112,0.0308660433139198,0.959770293931953
21,"M5","abalone",0.0748515958523548,0.0520591876343834,0.581669403359389,0.0757295769256845,0.0519766190807989,0.558042706889946
21,"M5E","abalone",0.0752424692182645,0.0521869802404761,0.577288969769683,0.075894695781612,0.0523803256329859,0.556113340781696
21,"M5","auto",0.0693934497198561,0.0503113524460686,0.888905371396558,0.091193359492371,0.0678905938298274,0.800697726728008
21,"M5E","auto",0.0677406990701893,0.0471549720399122,0.894134255998659,0.0897304641234064,0.0676239897774922,0.807040728676018
21,"M5","bos_housing",0.0573374031110874,0.0419010303555132,0.919196195886548,0.066319360816622,0.0467220528154332,0.905705126131438
21,"M5E","bos_housing",0.0511476177691928,0.0373351910919549,0.93570064882776,0.0527406504231796,0.0409235789995308,0.94036539004446
21,"M5","cali_housing",0.089559463382218,0.0578363577333123,0.857714295049214,0.099077195110285,0.0638145852791306,0.830345471425889
21,"M5E","cali_housing",0.0832335090644682,0.052810934263733,0.877104858608527,0.0914551115476626,0.0577367832252389,0.855444700448349
21,"M5","CASP",0.196615436470003,0.137125228041585,0.544367966096315,0.209720864499789,0.145167074780871,0.482711495049893
21,"M5E","CASP",0.175596255184144,0.123949604532505,0.636579412317573,0.186518864293613,0.131390989942045,0.590838206154439
21,"M5","elevators",0.0315553165160891,0.0233139551279597,0.902898758416628,0.0349192165858766,0.0255411397051968,0.8869607252079
21,"M5E","elevators",0.031446707068894,0.0232685032841845,0.903566028730102,0.0333792194905085,0.0247189253794561,0.896711318457334
21,"M5","fried",0.0324099949593356,0.0257620132477375,0.957766494904079,0.0333476628907635,0.0265739019403415,0.954359345711575
21,"M5E","fried",0.0315087394990994,0.0250830616729447,0.960082690737615,0.0322629912373462,0.0256204670318048,0.957280091200951
21,"M5","machine",0.0211663456962756,0.0140358530369961,0.980464378553403,0.0309538155304689,0.0205654130609414,0.849254791202496
21,"M5E","machine",0.0278309945289002,0.0160689559461572,0.966225190108636,0.0261149382814976,0.0184433712747135,0.89270162492509
21,"M5","MV",0.000273243097001757,0.000134484236064124,0.999998649923332,0.000249935385886619,0.000131518663546664,0.999998881136669
21,"M5E","MV",0.000225016010586865,0.000123645291940077,0.999999084439864,0.000229151946747213,0.000124405836324582,0.999999059478675
21,"M5","servo",0.0522885929515658,0.0261406931367563,0.943347339287119,0.0456364006724542,0.0336955979396917,0.917325993758639
21,"M5E","servo",0.0522885929515658,0.0261406931367563,0.943347339287119,0.0456364006724542,0.0336955979396917,0.917325993758639
22,"M5","abalone",0.0740815340701811,0.0521167760786011,0.591716473404999,0.0745111163149394,0.0523678623139858,0.539960813427504
22,"M5E","abalone",0.0739663617897714,0.0516965253368691,0.592984978244675,0.0742706148028059,0.0516234448463519,0.542925782077691
22,"M5","auto",0.0653910905869601,0.0468173940776745,0.902707263740291,0.0873357554218626,0.0714142934865823,0.743579241865849
22,"M5E","auto",0.0651924133425763,0.0460970941367569,0.903297573144659,0.0711103366871538,0.0579068807877938,0.830005649884963
22,"M5","bos_housing",0.0577181131012426,0.0377539067852287,0.916425174074166,0.0752375205747898,0.0595756195326516,0.832430899571841
22,"M5E","bos_housing",0.0505814545107707,0.0372347690606012,0.935814953772946,0.0669446946894401,0.052816153334896,0.867334707618538
22,"M5","cali_housing",0.0901479158889847,0.0579246126294436,0.856788275887943,0.0995994736621192,0.0643878060208622,0.815148339886148
22,"M5E","cali_housing",0.0822670910572391,0.0525557712821739,0.880733225641542,0.0937646803296469,0.0592262583924906,0.83617211555429
22,"M5","CASP",0.194987441853901,0.135299585760131,0.551715735085681,0.206806628273754,0.143625718854653,0.505147913115148
22,"M5E","CASP",0.174814787388044,0.123286370867796,0.639673216743746,0.186123521527737,0.131768364237768,0.599180335719839
22,"M5","elevators",0.0318098223328982,0.0236170795515335,0.903321813032101,0.0322513027138682,0.0241790886571568,0.898746318074909
22,"M5E","elevators",0.0316575477493411,0.0231217746961829,0.904245200409737,0.0318941052995227,0.0235052732891203,0.900976756199292
22,"M5","fried",0.0325030252798428,0.0257418699001862,0.957317413418407,0.0336094549221555,0.0266844948456704,0.954290440425923
22,"M5E","fried",0.0313905357270663,0.0249652556753335,0.960189226659028,0.0321087349317832,0.0255590051683506,0.958281326760945
22,"M5","machine",0.0248377819261985,0.0161191944886587,0.950858553146334,0.110391647047724,0.0605016652376974,0.78944413369874
22,"M5E","machine",0.023983403047921,0.0161946255785047,0.954181176699291,0.0935820025093893,0.0458527015510648,0.848685834164077
22,"M5","MV",0.000293635216674678,0.000131262906056585,0.999998443700646,0.000336831992404237,0.00013441232517052,0.99999794451759
22,"M5E","MV",0.000267181352588706,0.000125519933959394,0.999998711485994,0.000291954783335148,0.000126938947005394,0.999998455747595
22,"M5","servo",0.0683542083851176,0.0393054172810686,0.902287061535775,0.0670464237639235,0.0449852921629645,0.933213101224291
22,"M5E","servo",0.0683542083851176,0.0393054172810686,0.902287061535775,0.0670464237639235,0.0449852921629645,0.933213101224291
23,"M5","abalone",0.0758661397638137,0.0530081943033349,0.563704341821995,0.072102982764758,0.0510791805957941,0.625801280334231
23,"M5E","abalone",0.0753197634983162,0.0524799746747973,0.569965981054798,0.0723604226041079,0.0503752243412902,0.623124397030388
23,"M5","auto",0.0713051404014527,0.0510847236042804,0.876345865212023,0.0849705612924304,0.0646141415413924,0.826328677533485
23,"M5E","auto",0.0649912622126057,0.0467149486922021,0.897274820808017,0.0801900705348881,0.056850344042762,0.84532065365844
23,"M5","bos_housing",0.0569062484423888,0.0423423675939706,0.926159569109059,0.0747530661698914,0.051525582864978,0.862371190150513
23,"M5E","bos_housing",0.0532513536032858,0.0390113034191527,0.93534001278145,0.0664456239265707,0.0447159810393464,0.891261309151835
23,"M5","cali_housing",0.0898703873990128,0.0580496151368422,0.857652733563312,0.103586141304867,0.0652661745144103,0.806030671614762
23,"M5E","cali_housing",0.0829356318546081,0.0529958838275838,0.878773317749593,0.0946789472542615,0.0592248480187225,0.83795464304113
23,"M5","CASP",0.196121782267229,0.138309228252127,0.54612289600579,0.213817309036159,0.149047711289282,0.463157852639469
23,"M5E","CASP",0.1754950085083,0.124178094291354,0.63657386967863,0.191661017094267,0.13456418804623,0.56865133041783
