ParamValue,Train MSE,Test MSE
1,0.21902228946040397,0.05014435402346522
2,0.0911356157381596,0.04833556422615004
3,0.06958534433979517,0.06450767163980102
4,2.8941826287252472,0.05705521314257967
5,1.8104628750255432,0.053974169298719066
6,1.271069999998482,0.051888173114362404
7,0.9471891260411481,0.051863746652601586
8,0.7203096919744773,0.05149164020916154
9,0.6066486636002127,0.05047012032058761
10,0.753747567522579,0.049879565351444624
11,0.6313441401513095,0.0493428426251855
12,0.5385431898636348,0.049046539021688526
13,0.4666259163706893,0.04880459735586389
14,0.40475506723808935,0.04849882936275504
15,0.3589790615191095,0.048447159320410604
16,0.3213122634107948,0.048263517625298194
17,0.29015145907465706,0.048064983328500566
18,0.25953598671640066,0.048041979291360594
19,0.23935754020747202,0.04880570766846397
20,0.22072724942297456,0.04871231916776585
21,0.15885948373824998,0.0486521178901487
22,0.15102643323329656,0.06462907974464266
23,0.1422755405426515,0.06319526928034426
24,0.13577409929584172,0.061890475720594945
25,0.1284888517888578,0.061625387864093314
26,0.12241278160844746,0.06052226027576785
27,0.11714820404765075,0.05955808062382044
28,0.1129522485017473,0.05867736834486353
29,0.1093385936183053,0.05787662251570573
30,0.1053161152638942,0.057092429982822435
