ParamValue,Train MSE,Test MSE
1,1.8628569551899308,0.06584112101213287
2,0.5019844176363616,0.05785401276769303
3,0.25215150748411086,0.05340126486072425
4,0.16372407260872,0.06564756481676072
5,0.12539193396369616,0.06242275295409918
6,0.11546016001315491,0.06128112547221429
7,0.11467544530225293,0.14542070110010322
8,0.09893909762600259,0.1230178738027537
9,0.08872190486876885,0.10773108769808476
10,0.07642523202057816,0.10663700099367415
11,0.07146800242529142,0.09954951813806223
12,0.0721624755711607,0.09157603472764278
13,0.08013343749133389,0.08546391520523366
14,0.07569343913199228,0.08075548102651724
15,0.0619280172622439,0.0768954921804891
16,0.06021362355218689,0.06720573234046227
17,0.05887917094323235,0.06472483195701548
18,0.05490886661641776,0.06450312275763152
19,0.054153165517573355,0.06419589246454271
20,0.05742781653444624,0.07206019135231832
21,0.05612941164116017,0.08997549741291283
22,0.058692584559487365,0.08949162207452675
23,0.05772783815155225,0.20603475854166706
24,0.056888741183320574,0.21108239953499616
25,0.057604371965589735,0.19846932286237368
26,0.05687499258130225,0.18719896254709129
27,0.05774740107967409,0.17693615274679195
28,0.05704636685317444,0.2164457506520065
29,0.05605047954669174,0.20486576775139895
30,0.05589934708513005,0.2997807009521881
