ParamValue,Train MSE,Test MSE, Exec Time
10,0.06270516524738814,0.06104118093978086,7.677001714706421
15,0.0323143285115612,0.03158821296502521,3.8587074279785156
20,0.018020714087560678,0.01779055736949585,3.8651673793792725
25,0.015373858534624564,0.01538123934700795,3.4564220905303955
30,0.011871952032692186,0.011637807225162507,3.868356704711914
35,0.011485759328566526,0.011798883042162294,4.927449703216553
40,0.009662322033531944,0.009806072449721131,4.55507493019104
45,0.00671246268648112,0.006685240801096018,4.798139810562134
50,0.0038250439045572977,0.003750993483506326,5.250623464584351
