index,10,15,20,25,30,35,40,45,50,55,60
0,2.2754781133404762,2.2661506610773805,2.246111078778453,2.2351661782455645,2.2392076651129673,2.2298124634268683,2.220542572206855,2.2244282359250174,2.2241147696345194,2.2018595888212724,2.2143171400254165
1,2.2623394885673824,2.2601990902266125,2.240359174438259,2.226057318696165,2.235812433256094,2.226160493052476,2.212128605679981,2.2204199208675743,2.2187563449170034,2.1996120237399013,2.2078376861506097
2,2.251457240926806,2.256579830946549,2.2327582151279133,2.2200890916778446,2.2280883793461403,2.2187693659829844,2.205588943331633,2.2115887585065956,2.210008690158413,2.190226676839865,2.1996684884397064
3,2.2495181150933763,2.2490269945686583,2.2222957099428435,2.215440418707365,2.2234192965137174,2.211290591448564,2.1993964104467594,2.206011890987915,2.20090706887597,2.185469241799228,2.1925175889374913
4,2.245890968153975,2.245371081378409,2.2197341677124696,2.209933728995606,2.211444511924198,2.2083137199245444,2.192076429862858,2.1991679506342248,2.1986509816167725,2.1799608707861875,2.185361528277058
5,2.243043771737896,2.238091323422397,2.21623905381924,2.2045426516410314,2.2033822085793173,2.1996973192763654,2.1866785256085097,2.194932797493109,2.1922517073025825,2.1766328456624904,2.1832751362357685
6,2.2356652307067506,2.2348772474824234,2.2101846241492455,2.1989128398858586,2.197610437396689,2.19295570715189,2.1812704716646483,2.1910162061809735,2.1836390562343837,2.1735906085080194,2.1774230497911558
7,2.230836443771431,2.224248792097991,2.207807912027262,2.193823189176595,2.193253348323259,2.1868486909065896,2.178457544873752,2.186111410988636,2.181446256236316,2.1702102695303496,2.173462250270292
8,2.225065535278492,2.2200470804649655,2.2018433953199534,2.1885274494219553,2.187378835529385,2.1839808512950767,2.173872641591262,2.1810975685265053,2.1769157452599717,2.165925822967028,2.1669555408066166
9,2.217748088133231,2.214101924034997,2.1963847247545187,2.1843150602784847,2.1813752975680947,2.1797905793810015,2.1710276928101266,2.1788341151330624,2.1726240088156183,2.161173014901778,2.162631287329591
10,2.2143604341650702,2.2109535661212716,2.1924561301426073,2.180780858430593,2.1789856778495458,2.175933300505586,2.169260434737894,2.176464918052182,2.167957634485444,2.157496700609406,2.158059871043611
11,2.211772088196165,2.207220958954793,2.1888175991372063,2.177930295202717,2.17454236601212,2.171845970474678,2.1663482224186112,2.1733576917338286,2.1654239922151968,2.1529903098189167,2.1526912438491106
12,2.2097511157191976,2.199451108322423,2.1838992756661524,2.173601927850742,2.172595985130973,2.168351107635236,2.1636637834352532,2.1680389554949246,2.159638947837391,2.1505844537308203,2.1480773968090223
13,2.205436780870923,2.1974054363682813,2.1803411250432294,2.1696618008027517,2.170972239154402,2.1662432672375007,2.1607219371918394,2.1659633462743715,2.1570575456121994,2.147058481424646,2.1458017179778808
14,2.199309119961562,2.193653768312216,2.1782606512823386,2.1666240122573734,2.1695625763154647,2.161523545153922,2.1583603273619136,2.160154792084604,2.1533938238934742,2.1445487678598436,2.1437915678122335
15,2.1937788405745127,2.1919550414140576,2.175844563821703,2.1648424628271794,2.1678755806097905,2.158661459056729,2.1518508436665793,2.157001904522082,2.149636530150615,2.141743678470904,2.1407215486058937
16,2.1925326507381175,2.18867258049381,2.1715026575475043,2.162905486760562,2.1657189568094166,2.1544503020511456,2.150050851608825,2.1532472378455467,2.148455320987526,2.139601324770479,2.1389756427278224
17,2.1877895172050636,2.1869366994504897,2.169744433079133,2.161143213162322,2.1639241004260246,2.1509716698234334,2.1466066768441254,2.1494225070232487,2.145237332212226,2.137458644590363,2.137105511547024
18,2.186659102983714,2.181694952955979,2.1659093219014443,2.159603051989793,2.1616654561363515,2.150588876953095,2.144938977562481,2.1464226623672906,2.1420609347479345,2.136366261277076,2.134527874862985
19,2.1833054203723123,2.179367520557729,2.163288472503742,2.1562792934955377,2.1602350629743046,2.148358594863899,2.143796135707092,2.1451448088329554,2.1388843671559177,2.1348888778241313,2.1329261123006624
20,2.177148141888362,2.1757883044279906,2.1615942340614085,2.1550300054841776,2.159027281206539,2.1446320938674632,2.141678066661006,2.142153773256605,2.135641122083805,2.1314980517883666,2.1308316689893285
21,2.1750857175034732,2.1745933480241235,2.15858829255866,2.1530154455691077,2.1550982384313633,2.1423325847160912,2.139981503115075,2.139100750302759,2.134751416273579,2.1307387271707348,2.129771437626362
22,2.1741625484521654,2.1724801174644903,2.1545489209715143,2.1506974537328616,2.1531246278908713,2.14024171668026,2.1375041132885553,2.1375425565871313,2.1327301492280717,2.128624058015238,2.1282251211739887
23,2.173346840147136,2.1703590161260182,2.150834655126567,2.148165882261569,2.1502668703159444,2.1371428152469525,2.135728241359836,2.135787553503195,2.129038184201847,2.127162881051564,2.1268183679222004
24,2.1701682862569722,2.1685098733459487,2.149314451054556,2.1461676604348,2.1473195682693356,2.1347961049647535,2.1336929203103234,2.1332950402678814,2.127853075419893,2.12591550893537,2.1254703772164287
25,2.168915205342078,2.163753211641309,2.1456974308364694,2.143906176026703,2.1463548052636514,2.131348563547353,2.1322007130410503,2.1317375487911465,2.126929878541832,2.124983957207784,2.124317536467799
26,2.167562092888795,2.1589884445081937,2.1448884647199846,2.1408071167868816,2.1443271701584137,2.1293321441169577,2.130698154129267,2.1301791075064815,2.1251226904451586,2.1233821995150537,2.1229379089979097
27,2.16305649067737,2.15733076121468,2.142893747904177,2.1403148629508424,2.1430585558902733,2.127670862378014,2.129391060010374,2.128296480422001,2.124241241333554,2.1225977514161163,2.1184667942932895
28,2.160997761593028,2.1552253358014175,2.142288688553991,2.138518415042827,2.141540953395953,2.126712741395084,2.1278121582093115,2.126189476747352,2.122840086125826,2.1218441524478524,2.117363856742702
29,2.1596921591783054,2.1522770835529523,2.141309302334972,2.136213226998587,2.138024454769433,2.1254726754733415,2.1266786464768264,2.1253284550800973,2.121968161352877,2.119975652975111,2.1163234819255505
30,2.1583971862452547,2.149983621500246,2.1399548889450517,2.1354250586141155,2.134188009476389,2.1228805737528726,2.1254189787479123,2.1239186370043566,2.1214605911958064,2.1184592370508804,2.115217537491168
31,2.1549263050639573,2.148219196617769,2.1377174826567513,2.1341264463669325,2.1314809894343103,2.1208173251773776,2.1235586980572694,2.122353885567816,2.1203185711220303,2.117629200073504,2.1141590868260445
32,2.1526360356695142,2.145549525498915,2.136523265694682,2.131911245524296,2.1302263076226975,2.1200136413507362,2.1218572248033163,2.121232591966331,2.1180150847115136,2.1155450490806844,2.113718682568847
33,2.151124914566976,2.144673149075,2.136056258897659,2.1306722097021944,2.128375011548881,2.119118074304913,2.119939134363865,2.1192905397728072,2.116548567967875,2.11499110500013,2.11275162562586
34,2.149882503827521,2.1425385399927217,2.1351419298738525,2.12914745265345,2.1278222195304983,2.1178262504827816,2.1185220539396807,2.118187141334513,2.114399662342222,2.1131224633634456,2.11141910447791
35,2.1492591819463183,2.141620253932812,2.13343620565357,2.126654463673116,2.12632304707563,2.116760202462932,2.117157040642225,2.117842175788747,2.112864098499272,2.112372793374271,2.1102298953139695
36,2.14916766629857,2.140608809079724,2.132195863657005,2.1253239376926114,2.1244495842556503,2.1160058471990473,2.1156938585030316,2.117275421865985,2.1119436377787486,2.1108544266585154,2.109060929579111
