index,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200
0,2.026036852484918,2.034166220927674,2.0053764517583237,1.9579305779578087,1.9628767302012604,1.9672968784419635,1.9387473773694899,1.9584732010708399,1.927329628462392,1.960482659132531,1.9317006930255722,1.9481969153847774,1.955996750107872,1.9305173134380402,1.9621527962726446,1.9320003337647655,1.9385128034719492,1.9373277328092269,1.9405538111342142,1.929121088961306
1,2.043900993828442,2.0236986849839647,2.03523286170715,1.9434442645230174,1.9432499337914888,1.916434716683236,1.9533499047099312,1.9414253833489683,1.9501246776055605,1.9154712636126578,1.9242951977160567,1.9365681183135066,1.9429441850847085,1.91624506506701,1.9231965609400665,1.9558357958816683,1.9401430415126062,1.9207696368889582,1.9186245134290631,1.9378367809605408
2,2.0481107276147412,2.0484040274254016,2.0224161665910336,1.9448880687550587,1.9473535074501551,2.0003362807687632,1.9601123073293596,1.9532576343075745,1.916800607028989,1.939504746745563,1.9300293870600258,1.915338582553899,1.955012718620277,1.9434259815454509,1.963702249958579,1.9515618481509105,1.9167291312875068,1.941530914477556,1.9435917816658619,1.9356186759585134
3,2.115039303975619,1.9650364912304272,1.9797255555869464,1.940431040546964,1.9672065355110209,1.9783017557236633,1.969914477886889,1.9649204116904213,1.9163274277844267,1.9650466149899815,1.9678134465468637,1.9280605222927059,1.9346623172295916,1.9490283925296275,1.9114910749140057,1.914023965744447,1.9535605428345701,1.9299145208108448,1.9057381623900234,1.9607013183421689
4,2.0254144471385964,1.9785223341034262,2.001821307951989,1.9411913160059728,1.9625858445267323,1.9635194606907551,1.958527843823814,1.9383262654788203,2.002081212265257,1.9588160031409523,1.950974907250876,1.9520921258237345,1.9200373115222766,1.937182291100277,1.9101007876238607,1.9352794782421694,1.934893170744888,1.9258601357125975,1.901716184691089,1.9313134530699607
5,2.0151670766671432,2.029654451455117,2.0026562089709694,1.9618509310226506,1.9289794059397865,1.9460328094377313,1.9477503267192344,1.9409639983109097,1.9452677181237161,1.928506530010244,1.9486701919917044,1.9358591370853917,1.934665504518519,1.924759691651924,1.9140602172346834,1.9527547039304471,1.9392145335923354,1.9300281654492109,1.9491557021363182,1.9523495004681548
6,2.026138313735989,2.0585994491715676,1.9754360603974188,1.9747554243665046,1.9806452167987292,1.9305245982756563,1.935041728025676,1.9653619310457826,1.9416564697549938,1.9351534912975654,1.9887695553505538,1.9152664225903664,1.961212907651746,1.923028636812182,1.9350720763593479,1.925038498218549,1.9209477897205833,1.905260355106104,1.9156253009232442,1.947593775601335
7,2.0155085685681766,1.9796146885176575,1.979135237401534,2.0010187858061386,1.9430612273815266,1.9693426797441813,1.9863059207040865,1.940500467719058,1.953153736804818,1.9487942526936184,1.9502866959183485,1.9298763077675507,1.9262920985415348,1.9389977468340547,1.947965442173219,1.9097223794606397,1.961890347266685,1.9357186491643255,1.929119744796847,1.9543615472422227
8,2.0116681072873965,1.9675672889776148,1.9501823728932606,1.9676680232422896,1.953408655026757,1.919094694862545,1.9164290592761022,1.9391615517851746,1.95034311930691,1.9331184742224132,1.9093657442612142,1.946696407710926,1.9464161281347847,1.9384942997043588,1.9543244819363788,1.9475641531425893,1.9258330280311458,1.9357697305855393,1.9239945495888946,1.9298977410464426
