ParamValue,Train MSE,Test MSE
1,0.015628592494597013,0.020723603947695932
2,0.017560718014977387,0.017815461129172976
3,0.01577236647084978,0.025709941990332316
4,0.01476751821065512,0.02312259296650529
5,0.014506688724433187,0.023582139308532663
6,0.014338652193491468,0.021470603655208812
7,0.014252682003828615,0.0206021092414702
8,0.014286031250928906,0.021542280884371028
9,0.01418962699413887,0.014960313576150434
10,0.014251300104657241,0.016100356496372564
11,0.0143556951216563,0.018002422936321604
12,0.014368178056920061,0.018591589770228137
13,0.014234429073350263,0.019661054365813422
14,0.014201204940979614,0.02086497981872887
15,0.014289578721404668,0.022651182207936226
16,0.01424833371358177,0.02294775322595868
17,0.014249722978933663,0.023847881735478724
18,0.01426826287088203,0.02376873112450698
19,0.014225768783585873,0.025111189182169178
20,0.01424867677754259,0.02476159976964553
21,0.014246174971360806,0.027518079648839688
22,0.014274901176743592,0.027231886014379
23,0.014275348905926511,0.02597168088545274
24,0.014331562266216711,0.02489995863018372
25,0.01431980556952098,0.023924507544564926
26,0.014336249624227167,0.024454980519637827
27,0.014371904159249908,0.02592665011115233
28,0.03372625711784371,0.025408716073342042
29,0.032348986178185025,0.02557503130840427
30,0.031152062968772508,0.02570156919973226
