dataset,1,2,3
Train set,0.0013840383125301465,0.0013550999290527143,0.0013784767940449255
Test  set,0.0015359197053573176,0.0015256896964227595,0.0015300907715445062
110.07388520240784,155.35567092895508,424.1431496143341
