dataset,1,2,3
Train set,0.001426209335925488,0.0012813231410685668,0.001478760752506702
Test  set,0.0015360931017631102,0.001392981552850733,0.0015826617770749356
96.18592619895935,114.08553671836853,411.5657036304474
