ParamValue,Train MSE,Test MSE
1,0.005756997514387176,0.006391052652959081
2,0.005491500474701154,0.006211967858376678
3,0.005447775920734652,0.006206592966377829
4,0.0054156320632983155,0.0061637624870376105
5,0.005421031084624073,0.006164521614225341
6,0.005596505872554312,0.006222865287407468
7,0.005556157729943417,0.006280602421278411
8,0.005525394473750063,0.006256945430457762
9,0.005489672056832571,0.006269648478154098
10,0.005468885572376747,0.0062306381136763515
11,0.006332617198513749,0.006215200210884953
12,0.00619051036117854,0.006217818441207405
13,0.0060706828384193,0.00620289134623855
14,0.006668043852824003,0.006191791003560692
15,0.006511529777540912,0.006197789246061871
16,0.006394063240730726,0.006171351007272579
17,0.006275223929552309,0.006167373117501723
18,0.006177129675672422,0.006157734176963838
19,0.0060915314761682176,0.006142479807141321
20,0.0062799772671556855,0.006131804829955915
21,0.006197173285527231,0.006136864437569947
22,0.006122697825298467,0.006130555705466572
23,0.006055627459400978,0.006121862138685996
24,0.0060014824929209955,0.006119754257532092
25,0.005961959383394758,0.006111800933804623
26,0.005923582231373634,0.00611208231074222
27,0.005882908180443889,0.006100245726021861
28,0.005846555200822231,0.00609904146388476
29,0.00602131471783035,0.00609975873619461
30,0.006152127009891487,0.006103441719540041
31,0.0061009978866974676,0.006110442836637768
32,0.006054425276055527,0.006108990042552935
33,0.006015563044487539,0.006108333065234141
34,0.006000703827354031,0.006112509946026853
35,0.005967178281846495,0.006118556996692594
36,0.006014395571282538,0.006112643192119296
37,0.00606919468012786,0.006112200662359818
38,0.00603348439366015,0.006108483129201525
39,0.0060306155913812205,0.0061090306215947085
40,0.006116618046447542,0.006106204568179806
41,0.006129114493511564,0.006099581458621073
42,0.0060933541548486726,0.006103604773126602
43,0.0060580412107549405,0.006106849803509927
44,0.006024446664380075,0.006106287045745689
45,0.005995336090459771,0.006108454539894704
46,0.00596772619670864,0.006113164406126479
47,0.005941746188981684,0.006113704355020815
48,0.005917666314351386,0.006110729822048595
49,0.005903785201613585,0.006108680620018056
50,0.005882311977462053,0.006103969289880724
