ParamValue,Train MSE,Test MSE
1,0.006063424907041832,0.005126591251159146
2,0.005808683471617042,0.004969208274511257
3,0.005928098834841342,0.004845918312702971
4,0.0057397246500041944,0.004780776259423232
5,0.00566861609554469,0.004726436709327766
6,0.005650195464710377,0.004758298108868349
7,0.005998859632388697,0.004783257800583117
8,0.005893499376242726,0.004766571418150547
9,0.005821464899071839,0.004757890733051788
10,0.005776965614343706,0.004764107045040547
11,0.006008585092521629,0.004772595787103497
12,0.006287656555504375,0.004787770201957391
13,0.0069010619221052056,0.004799348393065638
14,0.0067168166609841646,0.00480326741379884
15,0.006631565858663408,0.004799050820293895
16,0.008306890535612038,0.004826814661405322
17,0.007990077299644651,0.004831935181590654
18,0.007780166906993988,0.0048388718389938724
19,0.0075503246071786595,0.004849232467859596
20,0.00735923725924197,0.004867573411712649
21,0.007195538649556245,0.0048624570315816545
22,0.007225810441040845,0.004885364109747709
23,0.007087412887460114,0.0048965486517195
24,0.007037959349673981,0.004896957905410755
25,0.0069221897492972055,0.004894896824918646
26,0.006875740105421376,0.004884096222398287
27,0.006779581121104202,0.004882890117112019
28,0.006692367307478132,0.004877725280521237
29,0.006617130667901244,0.004879834346762926
30,0.006560494813475213,0.004879675352164187
31,0.006496378098428908,0.004883770858543254
32,0.006441090442563499,0.004879902154789321
33,0.006389674058324162,0.004881980242464077
34,0.006409445996630335,0.004891463496815126
35,0.006364913056009447,0.0048975097341414225
36,0.006321210873146627,0.004892158413196003
37,0.006391813604925201,0.004891367814844144
38,0.006350188602192363,0.004885552343509352
39,0.006280840563590177,0.004884712798915426
40,0.006247757312560442,0.004887765565281671
41,0.006216333604128725,0.004893937002494043
42,0.006415861292311946,0.004903859751399561
43,0.006376539787142559,0.004900682549605273
44,0.006508519209971538,0.004897610609017172
45,0.0064904692482794036,0.004902872864809288
46,0.006449908640277651,0.004904148836442201
47,0.006413129672394249,0.004899806946278015
48,0.006385033298479972,0.004911718440467039
49,0.00635151752823083,0.004916848386372756
50,0.00632208167974905,0.0049174397012759045
