ParamValue,Train MSE,Test MSE, Exec Time
2,0.005559225575211672,0.0052933963099193815,31.44709038734436
3,0.0055371640740399805,0.005386012427528872,42.707091093063354
4,0.00528496405636874,0.005636002178372844,73.7813971042633
5,0.005078390110831434,0.006316546144098202,97.13423824310303
6,0.004745039614044887,0.0062642268198681295,124.80756068229675
7,0.004158597596670157,0.008205405296096297,179.76606488227844
8,0.003612625305076323,0.009041388433088453,249.79165315628052
9,0.003199930631761751,0.009947440281559368,314.3139855861664
10,0.003050623354327006,0.01009817341456431,371.81235337257385
