dataset,1,2,3
Train set,0.0004693080245808864,7.811084404445067e-05,5.541315107310037e-05
Test  set,0.00044185541310926246,7.300339378706276e-05,5.3724524405528695e-05
94.76660704612732,193.53833055496216,576.8821225166321
