ParamValue,Train MSE,Test MSE
1,0.002379410006271172,1.806204209572798e-05
2,0.0005967041686452151,6.006136139246105e-06
3,0.0002709570068575166,7.384101837657636e-06
4,0.00015614386007640877,7.694297765287055e-06
5,0.00010124196447436835,5.941785699752195e-06
6,7.285793482278839e-05,6.138730415360196e-06
7,5.664165595353576e-05,6.977921508654446e-06
8,4.460489700228472e-05,6.521432351352603e-06
9,3.562050290482775e-05,5.519843966730861e-06
10,2.9458588129535986e-05,5.014212453892449e-06
11,2.5527273471869117e-05,4.6963184080607984e-06
12,2.300325310732851e-05,4.6061892319985295e-06
13,1.973435209383902e-05,4.0405488453858436e-06
14,1.73840667570077e-05,3.7653924028972215e-06
15,1.584428639888235e-05,3.509298835468212e-06
16,1.5343301028089935e-05,4.15151926496125e-06
17,1.3673247657103387e-05,4.404965497983482e-06
18,1.2761612206437155e-05,4.494708515900951e-06
19,1.1862735758475832e-05,4.390641254530316e-06
20,1.0794311486707132e-05,4.0101755025110705e-06
21,1.0253042251785908e-05,4.1003747453492875e-06
22,1.0128173445592985e-05,3.967268408761527e-06
23,9.212096828961505e-06,3.591904430397922e-06
24,8.883005847776291e-06,3.6942579007361454e-06
25,8.51858194155808e-06,3.869073763111334e-06
26,8.048017007681142e-06,3.7169249845702598e-06
27,7.585596998293974e-06,3.4936329087285236e-06
28,7.103620295046788e-06,3.288212167903817e-06
29,7.1008438602248925e-06,3.507617834327358e-06
30,0.008496928733266315,3.3873186974383803e-06
