ParamValue,Train MSE,Test MSE
1,1.6208687233858554e-05,2.2236383238447853e-06
2,5.129285593888002e-06,1.759824598001746e-06
3,2.778494018493072e-06,1.2985068042649873e-06
4,1.7727897435549653e-06,9.485185041191697e-07
5,2.921334927401524e-06,1.0333871687300572e-06
6,2.893924667838271e-06,1.5684190342464164e-06
7,2.603186595692507e-06,1.56233511932273e-06
8,2.491789842647798e-06,1.4553924452405807e-06
9,2.0778270975275187e-06,1.279767516677759e-06
10,1.7389303718958387e-06,1.0969173760712234e-06
11,1.9424788728858847e-06,1.3651237208664841e-06
12,2.0925798133633916e-06,1.4739683362779336e-06
13,2.497129942216703e-06,1.952698192733755e-06
14,3.0217273738343146e-06,2.459115983297349e-06
15,2.8255288740640486e-06,2.2987110452809924e-06
16,2.8057084575723683e-06,2.1907698053374896e-06
17,3.004191249378579e-06,2.1815338685041026e-06
18,3.321017773666638e-06,2.2592506792063004e-06
19,0.0025940056452560343,2.3235236783314495e-06
20,0.002341404102878061,2.3361545638252377e-06
21,0.002124087309433987,2.3725278954886938e-06
22,0.0019359867899056069,2.3720151931381916e-06
23,0.0017714456666102876,2.213770116875152e-06
24,0.0016271973907086093,2.3005645134200364e-06
25,0.0014998972404008592,2.3441661323295554e-06
26,0.0013868297391130835,2.2014582054305967e-06
27,0.0012865116857807232,2.476145039223543e-06
28,0.0011963638280318776,2.378635184128828e-06
29,0.0011154174510443484,2.3200836933358795e-06
30,0.001041979442064295,2.2402328957587536e-06
