ParamValue,Train MSE,Test MSE
1,3.5166918306007005e-06,3.4626914504542316e-06
2,0.00045996668744174813,3.333986839129566e-06
3,0.00020613916735353244,3.7021575318046623e-06
4,0.00011636285505045631,2.659444421855519e-06
5,7.620688974262967e-05,3.0123976387527817e-06
6,5.438090619692051e-05,3.559254760947235e-06
7,4.019675776620645e-05,2.903914400473317e-06
8,3.201083459434896e-05,3.56518671746461e-06
9,2.555528020202999e-05,3.107585451000835e-06
10,2.0989144541428423e-05,2.8662404113180494e-06
11,1.778488893807141e-05,2.882040278783459e-06
12,1.5248954601150452e-05,2.7779164266170205e-06
13,1.3260282806074447e-05,2.617704871020644e-06
14,1.1755177872194946e-05,2.6265437606699324e-06
15,1.1163029229362064e-05,2.4741740994685665e-06
16,1.0123244016192e-05,2.5199169194001293e-06
17,9.27640531492431e-06,2.5599782587731147e-06
18,0.00017096487862400353,2.663424308477208e-06
19,0.00015375504599243216,2.7059734424713307e-06
20,0.0001392309478881682,2.6781100183574415e-06
21,0.00012672959118945217,2.8936703470610974e-06
22,0.00011592202118170056,2.871250353027058e-06
23,0.00010620292327217715,2.7897220147853903e-06
24,9.774750619273693e-05,2.7987772392590675e-06
25,9.0734154632216e-05,2.859921175338168e-06
26,0.00015527015385344623,2.808118673674879e-06
27,0.00014419913888286183,2.858844394989011e-06
28,0.00013644518126534378,2.9365802877041416e-06
29,0.00012737194818524368,2.9164633905287865e-06
30,0.00011927469023676432,3.0090299994176533e-06
