ParamValue,Train MSE,Test MSE
1,5.475514285988834e-06,5.925237107944493e-06
2,5.943538237696401e-06,5.636502217142059e-06
3,3.867008925028558e-06,3.823576943830963e-06
4,3.061417732153399e-06,3.142314189272885e-06
5,2.7260251616803817e-06,2.84930722555912e-06
6,2.84095377649625e-06,2.715622754317822e-06
7,3.220667926909387e-06,3.1747526383118983e-06
8,3.578868941846861e-06,3.510086069269734e-06
9,2.7612210272698673e-06,2.7415271903257313e-06
10,2.5361276648653214e-06,2.563256367695692e-06
11,2.471759972718943e-06,2.5559216964277545e-06
12,2.5551844242358368e-06,2.684404334071197e-06
13,2.4751779579360383e-06,2.6262657470296954e-06
14,2.425092438419405e-06,2.6022193230706664e-06
15,2.3196135853276665e-06,2.520737644230357e-06
16,2.144296353641313e-06,2.289502135560946e-06
17,2.1540208814931408e-06,2.3128663656706313e-06
18,2.188419773608153e-06,2.3418474950277532e-06
19,2.2046256720853686e-06,2.3800354115467025e-06
20,2.199352346776466e-06,2.3849209832585867e-06
21,2.252005995451827e-06,2.4509177296515995e-06
22,2.1974962080560528e-06,2.2943701587319753e-06
23,2.3388319037360366e-06,2.4908866805932963e-06
24,2.2834084914100868e-06,2.4464799797406614e-06
25,2.2993837161277823e-06,2.4096463246999716e-06
26,2.2700011993281745e-06,2.3902170054213084e-06
27,2.3729283714002937e-06,2.613925152399099e-06
28,2.558220270272242e-06,2.6811103256130593e-06
29,2.579308215188677e-06,2.7253106546879766e-06
30,2.568482058759916e-06,2.752937083721051e-06
