ParamValue,Train MSE,Test MSE
1,3.063512867735671e-06,2.5751256467287416e-06
2,3.178660921437542e-06,2.941422531332516e-06
3,3.7242314367879066e-06,3.906375754050184e-06
4,4.8646828649195795e-06,4.991661997734896e-06
5,4.365822989182326e-06,4.478826548733921e-06
6,4.18697960566509e-06,4.328336440637527e-06
7,3.7249910853316435e-06,3.6005679992251222e-06
8,3.806738943345577e-06,3.7987425830067963e-06
9,3.4762180187215927e-06,3.5245888085061028e-06
10,3.870070826542568e-06,3.4165476850760834e-06
11,2.5295808828649698e-05,3.401594589683837e-06
12,2.1442862321311303e-05,3.055046161624417e-06
13,1.8652035070233857e-05,3.012320236419869e-06
14,1.6649719674331094e-05,3.1713250135317732e-06
15,1.483280086811081e-05,3.093766906466348e-06
16,1.3168404783667756e-05,2.85703197171198e-06
17,1.2407871167664715e-05,2.936053513980635e-06
18,1.172429577093317e-05,2.7525648684452193e-06
19,1.0726049243079871e-05,2.649955770951537e-06
20,9.933119498957819e-06,2.664954008474655e-06
21,0.00010833634370441229,0.00031535555449359467
22,9.895416489867723e-05,0.00028759120593736635
23,9.06309125473501e-05,0.00026318532589036654
24,8.345220192105366e-05,0.00024193534859115972
25,7.747573994524409e-05,0.00022314966944499425
26,7.168193224598295e-05,0.00020635273988779253
27,6.666775637579956e-05,0.00019155785480971384
28,6.22915536652797e-05,0.00017841015449487422
29,5.8305527027893655e-05,0.00016652482721396476
30,5.4530739072791256e-05,0.00015564686597294906
