ParamValue,Train MSE,Test MSE
1,0.00015654165976443252,0.0001859551815654205
2,4.02853877728774e-05,0.0002071175909886865
3,2.0640307864357094e-05,0.00019478717156387577
4,1.355438188529641e-05,0.0001108301744668353
5,1.1497980885918598e-05,0.00012298699133420183
6,9.291361341435104e-06,0.00011272392665682413
7,7.501646517521343e-06,8.342480148424645e-05
8,6.171812407551428e-06,6.422385611727367e-05
9,5.456473616382614e-06,7.733463855699022e-05
10,4.680304750012823e-06,6.286793733938972e-05
11,4.065373916058365e-06,5.5857384412844104e-05
12,3.996749268167706e-06,4.741162686203942e-05
13,3.674857265852119e-06,4.0620019086790824e-05
14,3.571355830281818e-06,3.541995173684701e-05
15,3.7085396143450114e-06,3.5076988264404015e-05
16,3.510771459290902e-06,4.280444947209387e-05
17,3.310659404807552e-06,5.0297692613850106e-05
18,3.104750109198057e-06,4.5015601405498456e-05
19,3.0401391459567812e-06,4.0589520095115216e-05
20,2.952389270193192e-06,3.686900722235376e-05
21,2.8920312620292897e-06,3.3602339789268196e-05
22,3.026631462533712e-06,3.939752996729817e-05
23,2.9071850600481266e-06,4.490565745554364e-05
24,3.0382083224041015e-06,4.156567261524718e-05
25,2.885255465328835e-06,3.8381008853742925e-05
26,2.8751883341648765e-06,3.5617213079155355e-05
27,2.7165597856396442e-06,3.3067659658483945e-05
28,2.613619163986301e-06,3.084986045716697e-05
29,2.7571937137402814e-06,2.9043636011571625e-05
30,2.8577386831787388e-06,2.739498110414151e-05
