dataset,1,2,3
Train set,0.0014941311078352608,0.0013154869187811731,0.0015120051809399755
Test  set,0.0013421101755808065,0.0011807000829197323,0.001358017233816644
103.75732207298279,145.927663564682,837.7348940372467
