ParamValue,Train MSE,Test MSE
1,0.0010940884993398186,0.0012578454910105608
2,0.0010165872221339022,0.0011851628556612335
3,0.0009789834198722337,0.001112732893419253
4,0.0009682132315496427,0.0011112416322076823
5,0.000961042605044676,0.0011100634090335073
6,0.0009467351618592692,0.002531554796082732
7,0.01035725406941998,0.01719694596120139
8,0.008280677628684032,0.014644189307017542
9,0.006732094437567343,0.01180798527245475
10,0.00562589004703973,0.009749429752948952
11,0.004809514345979308,0.008223253750473756
12,0.004182774206636834,0.007082368215490434
13,0.003700189959871445,0.0061879803350505126
14,0.0033168940072930914,0.005106600301497253
15,0.003004337080100804,0.004586022450017024
16,0.0027499941188147857,0.004166087687446105
17,0.0025405079463108188,0.003811482222212162
18,0.002362040696328823,0.0035097848249435086
19,0.0022159041323595342,0.0032617390346999574
20,0.002088664070018979,0.003041972366563181
21,0.0019797095672881206,0.0028609697028623474
22,0.0018844728480956045,0.002698816575435657
23,0.0018036163712821546,0.0025634007498063637
24,0.0017314126007649273,0.002438632546415279
25,0.00166796726274133,0.002330490381841522
26,0.0016113578479709483,0.0022380122562873465
27,0.0015607824544487969,0.0021507183957279155
28,0.0015150107640050743,0.0020729222947139673
29,0.0014751060051007056,0.002000845591660763
30,0.0014387347197765744,0.001937734616237112
