dataset,1,2,3
Train set,0.0014561361933745202,0.0013845504143352376,0.0014430010908707443
Test  set,0.00136548222994318,0.001271320022590299,0.0013538642576787399
84.47967839241028,140.99941968917847,504.8049142360687
