ParamValue,Train MSE,Test MSE, Exec Time
10,1.6768960103717072,2.480370909406583,20.966269493103027
15,0.021210454572758067,0.013230276310371452,7.0921478271484375
20,0.029958802228282802,0.017270906394905226,6.408777952194214
25,0.029697470548510206,0.023313567493225263,9.77203631401062
30,0.1071543199357706,0.07637179020688784,11.528648138046265
35,0.021050453519084855,0.010518744344601573,10.228005409240723
40,0.04945172794973098,0.04796597448576439,13.953535795211792
45,0.013608395795693461,0.016943758367109516,8.654720783233643
50,0.02428430563027253,0.003514940968391254,15.3427414894104
