ParamValue,Train MSE,Test MSE
1,0.02159012876178463,0.20995122862141613
2,0.006756574314125914,0.12622176026702492
3,0.003926080971292249,0.10311333060354398
4,0.003221115538617192,0.09749609328714756
5,0.002542779658000765,0.08701788750931046
6,0.0022092310439231154,0.08369861588686726
7,0.0020164449141708914,0.08184634321083523
8,0.0019164225116319222,0.08683292559393105
9,0.0017349221157574501,0.08404221687079867
10,0.0016999077517300676,0.08448701555272713
11,0.0015745058671270897,0.07964914549114445
12,0.0015573379675573563,0.07867619147524985
13,0.0015314932488958257,0.07720016274825867
14,0.0015387482279682321,0.07664689297478429
15,0.001544742584175743,0.07662783428662417
16,0.0015226922410855642,0.0756969001862959
17,0.0015002106121631562,0.07536740354094408
18,0.0015362068040305464,0.08075001176034728
19,0.001557208070273535,0.08079505654737393
20,0.0015290649188532662,0.0794818463164813
21,0.001536119488568768,0.07838606357425983
22,0.001517167160874587,0.0780152484046434
23,0.001499469505824553,0.07743259268519787
24,0.0015323403898945891,0.07703607675479081
25,0.0014880578657920486,0.07590562246524304
26,0.001494015750555322,0.07596302670214405
27,0.001487769549271789,0.07562648269173489
28,0.0014528498367268375,0.07478608112521055
29,0.0014452777660991783,0.07371311041885766
30,0.001408002476208826,0.07304779902208451
31,0.0013959315873802933,0.07222167733771732
32,0.0013821291253387391,0.07208737191310836
33,0.001377631990917055,0.07169693186935207
34,0.0013905072246702317,0.07377271870145154
35,0.0014088505397170249,0.07335496350393222
36,0.0014323665009977411,0.07318858386656275
37,0.0014537815611734284,0.07357293169664303
38,0.001425879644331725,0.07309626500944667
39,0.0014155096693403888,0.07344804438584084
40,0.0014374878424379552,0.07518790819584598
41,0.0014510470860524627,0.07520216187713036
42,0.0014183405011119117,0.07466517457673987
43,0.0014303083743003164,0.07500809631583027
44,0.0014303472967419886,0.0747430801076283
45,0.0014413157287230538,0.07529329844906403
46,0.0014622058483311213,0.07420723005303136
47,0.0014565425405378878,0.07385684732505399
48,0.0015253935208231239,0.07450233364957427
49,0.0015115016617750806,0.07433460010265286
50,0.0015052694963148129,0.07411139713723683
